plan_row_id,replay_phase,context_id,g562_dataset_row_id,g562_instance_uid,g562_evaluation_uid,g562_identity_digest,g562_scenario_sha256,g562_physical_map_sha256,split,map,map_family,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,horizon_id,role,candidate_id,theta_id,materialized_method,generated_theta_uid,sampling_policy,model_path,variant_id,actor_training_seed,expected_updateparams_fingerprint,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
g562_cycle2_00008176,cycle2,g562_real_graph_000176,g562_real_graph_000176,e8917e353ca1a0891b9b2b2225389a559281577dd638c7658f4347e436b9e509,148f6ddf04e654b77edb52e5bc7b444336987a9c6cc0f52f6a2485f25c4894e8,c2555ac3e52a1a3e7961112b4082cba34ffe9f41775966f5af6945188222d6e4,98a62b27b5e75b834025a45e7b6467f721aa966354f9a46dddcd29397e6a598c,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,train,g559-synth-city-boston-32,city,96,96,7357,1000,1000,1000,1.0,2,g559_b1000_i2,generated_theta::g562_cycle2_a4_s564_aeef47d8615c,g562_cycle2_a4_s564_aeef47d8615c,g562_cycle2_a4_s564_aeef47d8615c,g562_cycle2_a4_s564_aeef47d8615c,db0cd09809ab0a2e4015e20fa44dd04cb4f2cea5c671be25459e8e8441352a04,A4_seed564_field_group_trust_safe_subspace_actor,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed564.pt,A4,564,alpha_commit=1.141626238822937|alpha_block=1.227070927619934|alpha_wait_spillover=0.7471853494644165|rho_decay=0.9756686687469482|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2303465604782104|alpha_cong_commit_nonprogress=1.141626238822937|alpha_cong_block=1.227070927619934|alpha_cong_wait_progress=0.7479895353317261|alpha_cong_wait_nonprogress=0.7471853494644165|alpha_flow_commit_progress=1.0456185340881348|alpha_flow_wait_progress=0.6976648569107056|rho_cong_decay=0.9756686687469482|rho_flow_decay=0.995732843875885|lambda_cong=0.6827917695045471|lambda_flow=0.6479546427726746|min_edge_cost=1.0|max_edge_cost=10.865097045898438|goal_projection_mode=flow_shield|flow_shield_beta=0.3498779237270355|max_flow_shield=0.8814539909362793,False,False,False,False,False,1.2303465604782104,1.141626238822937,1.227070927619934,0.7479895353317261,0.7471853494644165,1.0456185340881348,0.6976648569107056,0.9756686687469482,0.995732843875885,0.6827917695045471,0.6479546427726746,0.3498779237270355,0.8814539909362793,1.0,10.865097045898438,1,0,0
g562_cycle2_00008177,cycle2,g562_real_graph_000177,g562_real_graph_000177,c0dccdc509e7f43720aad668f5d37ed17b484c6b8c3aedf5fb74ee3085cb6701,149caa7139b695f848f7caaa91f3b0cdbe64cfcdd19da65aef578e5dd2e866e3,1648e5094ff5b17ba7db1b7da152218c94d4278edccc5b52cafaa70257eac7eb,0951863bbc5dd0500824b45e92091835d54d503377b0c2de4151b8931e6aa55f,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,validation,maze-36-32-4,maze,32,32,7439,5000,5000,5000,5.0,3,g559_b5000_i3,generated_theta::g562_cycle2_a4_s564_7bcd2f060934,g562_cycle2_a4_s564_7bcd2f060934,g562_cycle2_a4_s564_7bcd2f060934,g562_cycle2_a4_s564_7bcd2f060934,5b0bc99ff572b6119c463475e42d22e62dcbd534caa06851dab069f1e8285e3f,A4_seed564_field_group_trust_safe_subspace_actor,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed564.pt,A4,564,alpha_commit=1.1429108381271362|alpha_block=1.2288693189620972|alpha_wait_spillover=0.7476141452789307|rho_decay=0.9758660197257996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2318880558013916|alpha_cong_commit_nonprogress=1.1429108381271362|alpha_cong_block=1.2288693189620972|alpha_cong_wait_progress=0.7482958436012268|alpha_cong_wait_nonprogress=0.7476141452789307|alpha_flow_commit_progress=1.0482847690582275|alpha_flow_wait_progress=0.699886679649353|rho_cong_decay=0.9758660197257996|rho_flow_decay=0.9959301948547363|lambda_cong=0.6811416745185852|lambda_flow=0.6454794406890869|min_edge_cost=1.0|max_edge_cost=10.862093925476074|goal_projection_mode=flow_shield|flow_shield_beta=0.3492773473262787|max_flow_shield=0.8805155158042908,False,False,False,False,False,1.2318880558013916,1.1429108381271362,1.2288693189620972,0.7482958436012268,0.7476141452789307,1.0482847690582275,0.699886679649353,0.9758660197257996,0.9959301948547363,0.6811416745185852,0.6454794406890869,0.3492773473262787,0.8805155158042908,1.0,10.862093925476074,1,0,0
g562_cycle2_00008178,cycle2,g562_real_graph_000178,g562_real_graph_000178,465fe5b83adad3e8a18fb8497da172eaa496274d690158b7d3ab26d165aa5f44,14a47a23de2948de4dc3415fabe75d204c8932ef2784cbfe7cfd839a248d03f7,8c8617953616d10bae5d9490b9ece1d54f513c8c53dd4b8104c4a6ae7ca5608b,682469986fe6e5b06d7b756f50976eba805a70544dbf3a0920f3e19b3895bad4,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,train,g559-synth-city-boston-32,city,96,96,7837,1000,1000,1000,1.0,2,g559_b1000_i2,generated_theta::g562_cycle2_a4_s564_1fedf834ad63,g562_cycle2_a4_s564_1fedf834ad63,g562_cycle2_a4_s564_1fedf834ad63,g562_cycle2_a4_s564_1fedf834ad63,df9439856874f6922b33e8ae56ddb176510ba685c2e0650be52ae18d30dc1492,A4_seed564_field_group_trust_safe_subspace_actor,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed564.pt,A4,564,alpha_commit=1.1418509483337402|alpha_block=1.2273855209350586|alpha_wait_spillover=0.7473871111869812|rho_decay=0.9756642580032349|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2306162118911743|alpha_cong_commit_nonprogress=1.1418509483337402|alpha_cong_block=1.2273855209350586|alpha_cong_wait_progress=0.748133659362793|alpha_cong_wait_nonprogress=0.7473871111869812|alpha_flow_commit_progress=1.0467214584350586|alpha_flow_wait_progress=0.6985839605331421|rho_cong_decay=0.9756642580032349|rho_flow_decay=0.9957284331321716|lambda_cong=0.6832577586174011|lambda_flow=0.6486535668373108|min_edge_cost=1.0|max_edge_cost=10.865278244018555|goal_projection_mode=flow_shield|flow_shield_beta=0.34991422295570374|max_flow_shield=0.8815106749534607,False,False,False,False,False,1.2306162118911743,1.1418509483337402,1.2273855209350586,0.748133659362793,0.7473871111869812,1.0467214584350586,0.6985839605331421,0.9756642580032349,0.9957284331321716,0.6832577586174011,0.6486535668373108,0.34991422295570374,0.8815106749534607,1.0,10.865278244018555,1,0,0
g562_cycle2_00008179,cycle2,g562_real_graph_000179,g562_real_graph_000179,d707be242501ee365d519c9168c1b8cb0a6c24a07a35ed8c87c197c0ccdf5d41,14f8380210eb3c18d958031e2345383d1ed61542b3b3dc4ef2c7bc0dd2a9ab17,8a205276bc1535562c7d504b62d9be111a23f0f2ea85f21539f5681a224ff5c1,88a2eac9853be45b700d6b40c982f159b952306d27a2ad74783e9072e636e908,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,validation,maze-36-32-4,maze,32,32,8927,5000,5000,5000,5.0,3,g559_b5000_i3,generated_theta::g562_cycle2_a4_s564_01de6508d7ae,g562_cycle2_a4_s564_01de6508d7ae,g562_cycle2_a4_s564_01de6508d7ae,g562_cycle2_a4_s564_01de6508d7ae,576d07ba5dbe58bae5c05e008c21c4f38ec930421f32484cb2d8346c6b9f6a8f,A4_seed564_field_group_trust_safe_subspace_actor,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed564.pt,A4,564,alpha_commit=1.141832709312439|alpha_block=1.2273600101470947|alpha_wait_spillover=0.7473605871200562|rho_decay=0.9756585955619812|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.230594277381897|alpha_cong_commit_nonprogress=1.141832709312439|alpha_cong_block=1.2273600101470947|alpha_cong_wait_progress=0.7481147050857544|alpha_cong_wait_nonprogress=0.7473605871200562|alpha_flow_commit_progress=1.047099232673645|alpha_flow_wait_progress=0.6988987922668457|rho_cong_decay=0.9756585955619812|rho_flow_decay=0.995722770690918|lambda_cong=0.6832150816917419|lambda_flow=0.6485896110534668|min_edge_cost=1.0|max_edge_cost=10.865586280822754|goal_projection_mode=flow_shield|flow_shield_beta=0.3499758839607239|max_flow_shield=0.8816069960594177,False,False,False,False,False,1.230594277381897,1.141832709312439,1.2273600101470947,0.7481147050857544,0.7473605871200562,1.047099232673645,0.6988987922668457,0.9756585955619812,0.995722770690918,0.6832150816917419,0.6485896110534668,0.3499758839607239,0.8816069960594177,1.0,10.865586280822754,1,0,0
g562_cycle2_00008180,cycle2,g562_real_graph_000180,g562_real_graph_000180,eeffb24a9b612b273ab3d4dd870598b111c3cdabe76aab5857e08b7997130692,14f90c7aa3f78384ffbb0de26ef337b15bc119229725039c18bc9c6e9b66b2fd,fe03cffa12c91f23eecd04b6afbf938e93e75ee1e4eb9dae422c4746223861ee,96938d99b2fa34f6dcd4cdb2bd7ba54078c7a04a86eeba1d3b0d50236a0e9ed2,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,train,g559-synth-city-paris-32,city,128,128,7358,2000,2000,2000,2.0,3,g559_b2000_i3,generated_theta::g562_cycle2_a4_s564_955b33e2a188,g562_cycle2_a4_s564_955b33e2a188,g562_cycle2_a4_s564_955b33e2a188,g562_cycle2_a4_s564_955b33e2a188,63e017385c60534d23f4120927b512bbb3d2af02ab15731b081dbb030a0e6c90,A4_seed564_field_group_trust_safe_subspace_actor,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed564.pt,A4,564,alpha_commit=1.1418688297271729|alpha_block=1.2274105548858643|alpha_wait_spillover=0.7471311688423157|rho_decay=0.9756861925125122|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.230637550354004|alpha_cong_commit_nonprogress=1.1418688297271729|alpha_cong_block=1.2274105548858643|alpha_cong_wait_progress=0.7479508519172668|alpha_cong_wait_nonprogress=0.7471311688423157|alpha_flow_commit_progress=1.04671049118042|alpha_flow_wait_progress=0.6985749006271362|rho_cong_decay=0.9756861925125122|rho_flow_decay=0.995750367641449|lambda_cong=0.6830894947052002|lambda_flow=0.6484012007713318|min_edge_cost=1.0|max_edge_cost=10.865050315856934|goal_projection_mode=flow_shield|flow_shield_beta=0.3498685956001282|max_flow_shield=0.8814393877983093,False,False,False,False,False,1.230637550354004,1.1418688297271729,1.2274105548858643,0.7479508519172668,0.7471311688423157,1.04671049118042,0.6985749006271362,0.9756861925125122,0.995750367641449,0.6830894947052002,0.6484012007713318,0.3498685956001282,0.8814393877983093,1.0,10.865050315856934,1,0,0
g562_cycle2_00008181,cycle2,g562_real_graph_000181,g562_real_graph_000181,b353bb139d3964e3aa389be239ae01d48c0107b814edd67fcb1b253e2388b867,15238bb99f136602f5e8985d5a9e4de95e04c53501aa033580801dcb8a43f625,3b9d33b32ad35aed62ec26be81265398103319e3e9e307ef36a6033e121796a8,5a590585882699e80368f9a63ad015c7461c2249b6fc88aeed0985b1fadd7359,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,train,random-32-32-10,random,128,128,7292,500,500,500,0.5,3,g559_b500_i3,generated_theta::g562_cycle2_a4_s564_f5c99216d823,g562_cycle2_a4_s564_f5c99216d823,g562_cycle2_a4_s564_f5c99216d823,g562_cycle2_a4_s564_f5c99216d823,9083f4329f01ec223a7c9af69056319f32989f9f6b1b18cc2652b84ad48c7c79,A4_seed564_field_group_trust_safe_subspace_actor,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed564.pt,A4,564,alpha_commit=1.1413270235061646|alpha_block=1.226651906967163|alpha_wait_spillover=0.7482612729072571|rho_decay=0.9756230115890503|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.229987382888794|alpha_cong_commit_nonprogress=1.1413270235061646|alpha_cong_block=1.226651906967163|alpha_cong_wait_progress=0.74875807762146|alpha_cong_wait_nonprogress=0.7482612729072571|alpha_flow_commit_progress=1.0457839965820312|alpha_flow_wait_progress=0.697802722454071|rho_cong_decay=0.9756230115890503|rho_flow_decay=0.9956871867179871|lambda_cong=0.6830228567123413|lambda_flow=0.6483012437820435|min_edge_cost=1.0|max_edge_cost=10.866189956665039|goal_projection_mode=flow_shield|flow_shield_beta=0.35009655356407166|max_flow_shield=0.8817955851554871,False,False,False,False,False,1.229987382888794,1.1413270235061646,1.226651906967163,0.74875807762146,0.7482612729072571,1.0457839965820312,0.697802722454071,0.9756230115890503,0.9956871867179871,0.6830228567123413,0.6483012437820435,0.35009655356407166,0.8817955851554871,1.0,10.866189956665039,1,0,0
g562_cycle2_00008182,cycle2,g562_real_graph_000182,g562_real_graph_000182,280451c17cde9792a8046c12c3f1debd456be77de06738e6036d90e736f83524,153652eed85be926c6a985f6173bacc69b566ac844d4ffd0cf4b6900ebca7d9b,ca12281495d05ce5e632784cac3c04d44e6cbe913b87f9c6350a4c552dd8ad61,41050e83ed163268ba0bedd6e5c11796cd34a45b6b8a5ff2995b2652257d0e0e,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,validation,g559-synth-warehouse-a-32,warehouse,128,128,7754,2000,2000,2000,2.0,3,g559_b2000_i3,generated_theta::g562_cycle2_a4_s564_a8dd81719720,g562_cycle2_a4_s564_a8dd81719720,g562_cycle2_a4_s564_a8dd81719720,g562_cycle2_a4_s564_a8dd81719720,5dd173fc082e726586a2f696e2392a0c3bcb5d2af523e935d26d82bb1540359b,A4_seed564_field_group_trust_safe_subspace_actor,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed564.pt,A4,564,alpha_commit=1.1416696310043335|alpha_block=1.227131724357605|alpha_wait_spillover=0.7479588389396667|rho_decay=0.9758193492889404|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2303985357284546|alpha_cong_commit_nonprogress=1.1416696310043335|alpha_cong_block=1.227131724357605|alpha_cong_wait_progress=0.7485420107841492|alpha_cong_wait_nonprogress=0.7479588389396667|alpha_flow_commit_progress=1.0458290576934814|alpha_flow_wait_progress=0.6978402733802795|rho_cong_decay=0.9758193492889404|rho_flow_decay=0.9958835244178772|lambda_cong=0.681082010269165|lambda_flow=0.6453900337219238|min_edge_cost=1.0|max_edge_cost=10.864051818847656|goal_projection_mode=flow_shield|flow_shield_beta=0.3496690094470978|max_flow_shield=0.8811275362968445,False,False,False,False,False,1.2303985357284546,1.1416696310043335,1.227131724357605,0.7485420107841492,0.7479588389396667,1.0458290576934814,0.6978402733802795,0.9758193492889404,0.9958835244178772,0.681082010269165,0.6453900337219238,0.3496690094470978,0.8811275362968445,1.0,10.864051818847656,1,0,0
g562_cycle2_00008183,cycle2,g562_real_graph_000183,g562_real_graph_000183,1172b944d7f7d27eb93199ad6035fd438b2ec9343f772aae523ea0c59474bbe1,153d76d44d9086a1ef9ac37395e3276e49f3e2d0eb52765ff0a2d2abb3fb8c9e,c46a381a00400fa9545452aba024dea9c4d8cf34f1a37f218ebe405e39c03474,2fd9c0de72947b97c24e2f3ba72f45912450f38a4a72a85614b5aacd90317370,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,train,g559-synth-loop-chain-36,irregular_bottleneck,64,64,7302,2000,2000,2000,2.0,4,g559_b2000_i4,generated_theta::g562_cycle2_a4_s564_5541012e4163,g562_cycle2_a4_s564_5541012e4163,g562_cycle2_a4_s564_5541012e4163,g562_cycle2_a4_s564_5541012e4163,c168a3e5473110ff866675db6008243124f19e35e1dff703163c48fbe560a6c2,A4_seed564_field_group_trust_safe_subspace_actor,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed564.pt,A4,564,alpha_commit=1.142209529876709|alpha_block=1.227887511253357|alpha_wait_spillover=0.7477433085441589|rho_decay=0.9756859540939331|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.231046438217163|alpha_cong_commit_nonprogress=1.142209529876709|alpha_cong_block=1.227887511253357|alpha_cong_wait_progress=0.7483881115913391|alpha_cong_wait_nonprogress=0.7477433085441589|alpha_flow_commit_progress=1.0472779273986816|alpha_flow_wait_progress=0.6990477442741394|rho_cong_decay=0.9756859540939331|rho_flow_decay=0.9957501292228699|lambda_cong=0.6825727224349976|lambda_flow=0.6476259827613831|min_edge_cost=1.0|max_edge_cost=10.864651679992676|goal_projection_mode=flow_shield|flow_shield_beta=0.34978893399238586|max_flow_shield=0.8813149333000183,False,False,False,False,False,1.231046438217163,1.142209529876709,1.227887511253357,0.7483881115913391,0.7477433085441589,1.0472779273986816,0.6990477442741394,0.9756859540939331,0.9957501292228699,0.6825727224349976,0.6476259827613831,0.34978893399238586,0.8813149333000183,1.0,10.864651679992676,1,0,0
g562_cycle2_00008184,cycle2,g562_real_graph_000184,g562_real_graph_000184,f9b1c77d26865e1ea5ebdbc3bd6c0c0655b36a5f0eb498c5e31ef3c03396cc10,155372cda744d974182706470d10724d58ea75eb28b650bfe7357ec943e537cd,5e47a260964075c0d3ad47e44ffe64693d7928a4fa8bbedca8b7e590425b48dd,e7615c3b0f0dd1799bf054862270454c664696f07b3b356ecb4c9dd3bcad0d1e,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,heldout,g559-synth-warehouse-b-36,warehouse,256,256,8667,5000,5000,5000,5.0,4,g559_b5000_i4,generated_theta::g562_cycle2_a4_s564_efe74844b33e,g562_cycle2_a4_s564_efe74844b33e,g562_cycle2_a4_s564_efe74844b33e,g562_cycle2_a4_s564_efe74844b33e,a04edebb8ece525e3fcb2e47c029cf93994fb7140e45c18e12cddd02b610c496,A4_seed564_field_group_trust_safe_subspace_actor,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed564.pt,A4,564,alpha_commit=1.1410424709320068|alpha_block=1.226253628730774|alpha_wait_spillover=0.7478675246238708|rho_decay=0.9756149053573608|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2296459674835205|alpha_cong_commit_nonprogress=1.1410424709320068|alpha_cong_block=1.226253628730774|alpha_cong_wait_progress=0.7484768033027649|alpha_cong_wait_nonprogress=0.7478675246238708|alpha_flow_commit_progress=1.044751524925232|alpha_flow_wait_progress=0.6969423294067383|rho_cong_decay=0.9756149053573608|rho_flow_decay=0.9956790804862976|lambda_cong=0.6829103827476501|lambda_flow=0.6481325030326843|min_edge_cost=1.0|max_edge_cost=10.8665189743042|goal_projection_mode=flow_shield|flow_shield_beta=0.35016244649887085|max_flow_shield=0.8818985223770142,False,False,False,False,False,1.2296459674835205,1.1410424709320068,1.226253628730774,0.7484768033027649,0.7478675246238708,1.044751524925232,0.6969423294067383,0.9756149053573608,0.9956790804862976,0.6829103827476501,0.6481325030326843,0.35016244649887085,0.8818985223770142,1.0,10.8665189743042,1,0,0
g562_cycle2_00008185,cycle2,g562_real_graph_000185,g562_real_graph_000185,23963677ddb04a1e89f8c59b4c7f5c4828941b1fb758828777dab8e58713ac9b,158a00a4963828e7956df4720fca204427f8a347da5ec0df3134dc877063107a,233b4a316f4ede7729ac5c31406f9404a935ca54926622663a0287953f714af9,b571b6d2c28d5b29c9dd6806380c480b59026ae0a179bdbf0f3ea749daa3b247,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,heldout,g559-synth-string-40,irregular_bottleneck,128,128,8600,500,500,500,0.5,3,g559_b500_i3,generated_theta::g562_cycle2_a4_s564_dfe0d4d7ef3a,g562_cycle2_a4_s564_dfe0d4d7ef3a,g562_cycle2_a4_s564_dfe0d4d7ef3a,g562_cycle2_a4_s564_dfe0d4d7ef3a,9bace6715bd43e18f0821be8d0d026a61bc4d4bf65e098531c85cae5085933fb,A4_seed564_field_group_trust_safe_subspace_actor,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed564.pt,A4,564,alpha_commit=1.1428302526474|alpha_block=1.2287565469741821|alpha_wait_spillover=0.7478275895118713|rho_decay=0.9758746027946472|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.231791377067566|alpha_cong_commit_nonprogress=1.1428302526474|alpha_cong_block=1.2287565469741821|alpha_cong_wait_progress=0.7484482526779175|alpha_cong_wait_nonprogress=0.7478275895118713|alpha_flow_commit_progress=1.0481332540512085|alpha_flow_wait_progress=0.6997604370117188|rho_cong_decay=0.9758746027946472|rho_flow_decay=0.995938777923584|lambda_cong=0.6809791922569275|lambda_flow=0.6452357769012451|min_edge_cost=1.0|max_edge_cost=10.861342430114746|goal_projection_mode=flow_shield|flow_shield_beta=0.3491271436214447|max_flow_shield=0.8802808523178101,False,False,False,False,False,1.231791377067566,1.1428302526474,1.2287565469741821,0.7484482526779175,0.7478275895118713,1.0481332540512085,0.6997604370117188,0.9758746027946472,0.995938777923584,0.6809791922569275,0.6452357769012451,0.3491271436214447,0.8802808523178101,1.0,10.861342430114746,1,0,0
g562_cycle2_00008186,cycle2,g562_real_graph_000186,g562_real_graph_000186,80d66d5cb57b150529ddc2db91a5fd628ac2c48244fbac1c1b8dc508faff4e03,15a3cdf245123accb5f9115148e1fe4981777f214d6d82d3603b0eade88c4ce3,d4825375c51e6582e5031aef83c393f13d18c2e7e14c47ed277867719f25c24d,397ed0523b38aca8dbe3042c55ed08d7ad6c62ad3efe9d56d8fb433511eb42c3,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,validation,random-32-32-20,random,256,256,8565,1000,1000,1000,1.0,4,g559_b1000_i4,generated_theta::g562_cycle2_a4_s564_20a933be8ab0,g562_cycle2_a4_s564_20a933be8ab0,g562_cycle2_a4_s564_20a933be8ab0,g562_cycle2_a4_s564_20a933be8ab0,093e62b40da29713f5c4fb88ee3a6492a1b6bcd87c9e1a07a3ec41f582d90753,A4_seed564_field_group_trust_safe_subspace_actor,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed564.pt,A4,564,alpha_commit=1.1421759128570557|alpha_block=1.2278404235839844|alpha_wait_spillover=0.7471789121627808|rho_decay=0.9758501648902893|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.231006145477295|alpha_cong_commit_nonprogress=1.1421759128570557|alpha_cong_block=1.2278404235839844|alpha_cong_wait_progress=0.7479849457740784|alpha_cong_wait_nonprogress=0.7471789121627808|alpha_flow_commit_progress=1.0464551448822021|alpha_flow_wait_progress=0.6983620524406433|rho_cong_decay=0.9758501648902893|rho_flow_decay=0.9959143400192261|lambda_cong=0.6809529662132263|lambda_flow=0.6451964378356934|min_edge_cost=1.0|max_edge_cost=10.862268447875977|goal_projection_mode=flow_shield|flow_shield_beta=0.3493122458457947|max_flow_shield=0.880570113658905,False,False,False,False,False,1.231006145477295,1.1421759128570557,1.2278404235839844,0.7479849457740784,0.7471789121627808,1.0464551448822021,0.6983620524406433,0.9758501648902893,0.9959143400192261,0.6809529662132263,0.6451964378356934,0.3493122458457947,0.880570113658905,1.0,10.862268447875977,1,0,0
g562_cycle2_00008187,cycle2,g562_real_graph_000187,g562_real_graph_000187,1d7910ce607d26e54d71bf169b30296e36d5c6a5157c6b8d926538ea21c54b38,15f193d3f12ca293594fd3d88df2f3f6c189f968ef90f97277647690df1e3e7e,22addc226c61eaae2e58e7e3b081374d1b83ec135c81d0bae6ce7e1ad8b461bd,ee8aaa67235982dca1ab089851db0a5b2e522044ecf6dc4107e1397296bc09f3,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,train,g559-synth-city-paris-32,city,128,128,8606,2000,2000,2000,2.0,3,g559_b2000_i3,generated_theta::g562_cycle2_a4_s564_6c6e3e265457,g562_cycle2_a4_s564_6c6e3e265457,g562_cycle2_a4_s564_6c6e3e265457,g562_cycle2_a4_s564_6c6e3e265457,49d6df1f4af10cc923f5aaae7438c54360cc53361502f25f7ee82b249b5a99c5,A4_seed564_field_group_trust_safe_subspace_actor,artifacts/models/gcst/g562_a4_field_group_trust_safe_subspace_actor_seed564.pt,A4,564,alpha_commit=1.1412336826324463|alpha_block=1.2265212535858154|alpha_wait_spillover=0.7474961876869202|rho_decay=0.9757881760597229|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2298753261566162|alpha_cong_commit_nonprogress=1.1412336826324463|alpha_cong_block=1.2265212535858154|alpha_cong_wait_progress=0.7482115626335144|alpha_cong_wait_nonprogress=0.7474961876869202|alpha_flow_commit_progress=1.0402820110321045|alpha_flow_wait_progress=0.6932178139686584|rho_cong_decay=0.9757881760597229|rho_flow_decay=0.9958523511886597|lambda_cong=0.6791504621505737|lambda_flow=0.6424926519393921|min_edge_cost=1.0|max_edge_cost=10.860593795776367|goal_projection_mode=flow_shield|flow_shield_beta=0.3489774167537689|max_flow_shield=0.8800469040870667,False,False,False,False,False,1.2298753261566162,1.1412336826324463,1.2265212535858154,0.7482115626335144,0.7474961876869202,1.0402820110321045,0.6932178139686584,0.9757881760597229,0.9958523511886597,0.6791504621505737,0.6424926519393921,0.3489774167537689,0.8800469040870667,1.0,10.860593795776367,1,0,0
