instance_uid,evaluation_uid,context_id,map,map_family,topology_id,agents,agent_count,requested_pilot_agent_count,solver_largest_component_size,seed,budget_ms,nominal_budget_ms,horizon_id,base_time_limit_sec,ltm_max_iterations,physical_map_sha256,adjacency_sha256,start_goal_assignment_sha256,solver_scenario_path,solver_scenario_sha256,actual_solver_scenario_from_instance_assignment,requested_agent_count,physical_free_cell_count,agent_density,encoded_OD_token_count,represented_agent_mass,represented_flow_mass,path_found_rate,nonzero_flow,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
b0d599c12b2574bd6543f2518899485ea4caa2ccc98ce17af6cd3a060f63b734,860e2bc1141925ec3603fe05f4bebca68c397a5997ea9d12c52c3471e12de3a2,g559_ctx_001445,random-32-32-20,random,g559_topo_005,256,256,256,819,8445,1000,1000,g559_b1000_i4,1.0,4,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,6cf10d12535f6a8719675336e1cdf5a9c118759bdad223b702b0040f21ad92e6,af684b5046e8aee21a4dd400eb5d8c2f9297927a0dade12fc850d9b7469079f8,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-8445.scen,04c325a2b18780d537fbc31edde47ba6eae4a86a484ec2c909fcea054f771b02,True,256,819,0.3125763125763126,256,256,5146.0,1.0,True,False,False,False,False,False
86ab94ecff1885ab28ccb5ba5a4d212f5eaf194afdb6c2c8cd6d0833b83690bb,f0c66d21e4be5fb0421feac3d2e8c0b4335b3a7f52a43b03a9fe787b3a71eddb,g559_ctx_001241,empty-16-16,empty,g559_topo_001,256,256,256,256,8241,1000,1000,g559_b1000_i4,1.0,4,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,775bbbbdb6bae5cddce9ce954b3436f657a02172ce9048fbff53834d432fef58,97f2e1764775c8043f575a31c9b9821677d6ab20fa3ea221a8a66b0f3c6cbac5,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-8241.scen,e7a5fd0cf0a67d362a310da101b75e8dd890db60a2a081a89f3708e048bd4b55,True,256,256,1.0,256,256,2702.0,1.0,True,False,False,False,False,False
1a160f1b40f33b5c4e7ffce05772ffeedf5b425af58fb75ab24a8af795d7e9b4,2097adaf5a2935205efeb2230d8167e1f60bf70119e00859ffb9e604b7a07189,g559_ctx_004148,g565-synth-islands-a-40,islands,g559_topo_028,64,64,64,1199,11148,500,500,g559_b500_i4,0.5,4,90f9e63a714a9c77f016ba6bef0fca1d99625262e205a119e085e8f01814ce5c,6e2e2bb42958edb9ea4faf3aa5225233ce761595c89b74d18ad6c638aef36f41,0dc151dffde39ef596d272395025b875a3057f407254e381b0d4016214fc97a0,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-islands-a-40-random-11148.scen,de96f1042aab2090e2815374e1f5d9893f2f449d1b4af2838e7a03ee80198a18,True,64,1219,0.052502050861361775,64,64,2732.0,1.0,True,False,False,False,False,False
8d3afcdc3ac3d87c3a3cafeeec7e065dddcacfc8496bf2af76e8bb918878cb54,986d164246dc886f55ad68a0c6a7eb24fb23bc6474188f546afb94328d6f6210,g559_ctx_000233,g565-synth-labyrinth-b-48,labyrinth,g559_topo_033,256,256,256,1460,7233,1000,1000,g559_b1000_i4,1.0,4,2e481e3f0fa8202b1775f196b93a60929e04ab9a4a9a11fbe7a3507696f9d559,2e6f793a4bf0b3ab1bf9546084afb3e9b91be63b612b0b911ea00bf6c7869646,bb6f4b5fe3031f565b68d6ff6892771cc115c510ceb271504c2fb84416e19028,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-labyrinth-b-48-random-7233.scen,d6833ae084903b62130085edf76ce04d9b70124b24d797868e0331a416896053,True,256,1482,0.17273954116059378,256,256,11613.0,0.97265625,True,False,False,False,False,False
c566ed6d8d6fcbc0864476ef058239acb7c2e31fa7f7a448e3bb9ba74e9aea2c,ec43a1bb4086d3a93ddb69da75256fe2457077a31fbdd4b3f12531c799162cf5,g559_ctx_002445,random-32-32-20,random,g559_topo_005,96,96,96,819,9445,1000,1000,g559_b1000_i2,1.0,2,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,6cf10d12535f6a8719675336e1cdf5a9c118759bdad223b702b0040f21ad92e6,4b9edcaf72622eed2e34928f2b64222c0836cc9e88306651b7be27c269497cba,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-9445.scen,8efa52e2b77455fc29ff4d7beacf20c5689f38f1c625bedf97efc5ffdf05b360,True,96,819,0.11721611721611722,96,96,2276.0,1.0,True,False,False,False,False,False
2b4957a8c1f0cb21600703c3422e5dafca2ca365c18f6a9056bec7e48e489818,f44337215f57b36402e0e768aea034ec6e2ff5a771a2655d5fc68717d2316530,g559_ctx_002213,g559-synth-corners-34,irregular_bottleneck,g559_topo_013,256,256,256,361,9213,1000,1000,g559_b1000_i4,1.0,4,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,8932425f4f39f61c83b54c594cdbdfb5f4ceb399f52529c5482fdd784534ac1f,ac7be3cc35d7a0aa9cceddc4f7ebe5461d0332742a311f838209d73cf62d4638,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-9213.scen,ebc47805dfaa2b5abba77e753f94b155f1ef22a92425d199d4a5978792f61873,True,256,361,0.7091412742382271,256,256,4353.0,1.0,True,False,False,False,False,False
917e04556e617bc34ff54bc93bdebcfdaceb1c83d139ddc836d04158646c6254,8821a142ceaf55a58f6ea3a6a5db72f624bcaf34532de9113f4fabcb29f2b1cb,g559_ctx_001001,empty-16-16,empty,g559_topo_001,256,256,256,256,8001,1000,1000,g559_b1000_i4,1.0,4,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,775bbbbdb6bae5cddce9ce954b3436f657a02172ce9048fbff53834d432fef58,b2583b30e69fa0bc11c9050593ab298ef51b29e639084ea3570f6c3efbc31571,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-8001.scen,34a2d895f73c355c015055e2d74e0a82d45c5a82b8ff342e0d92ef67cf87c5d1,True,256,256,1.0,256,256,2652.0,1.0,True,False,False,False,False,False
207926130054c97826ce9d747040d9f63e75c90f08863e4b806166696e948c70,846a2629cff10d41b23ae4a7a888558aaf879ed13f2d2fdb9c809a5edb2c9a95,g559_ctx_002125,random-32-32-20,random,g559_topo_005,32,32,32,819,9125,1000,1000,g559_b1000_i3,1.0,3,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,6cf10d12535f6a8719675336e1cdf5a9c118759bdad223b702b0040f21ad92e6,6fc4999ff2c2cdb5e03da3a84eda4f66fee0ce28b1e6f4f646664a58f266e74a,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-9125.scen,fdfabd45e61d9c2bd2fd3e9d9b9bf68582a9a16ec25849871c1f65245a13c60d,True,32,819,0.03907203907203907,32,32,674.0,1.0,True,False,False,False,False,False
3c0f18d97a3a9d50200ad61369ae3aa435ca870021e5abc46d40d64519547070,b4dcfc8573c1e644d891e35d0778c210d95dc4a8defb896d63512fbf38c8d6d1,g559_ctx_003036,g565-synth-corridor-grid-a-44,corridor_grid,g559_topo_036,16,16,16,1520,10036,500,500,g559_b500_i2,0.5,2,ce36d17888bcdc152e606a597b545bc904d0dcc4dcee101ae8b6fdf9e1401ac0,fb8b0c759467a47e0a5ba015f271ca9597171ca55790a264407fd228af207313,7a1c826f629db82176ae908598f05606884a8857b014808fe6d574b3938fb466,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-corridor-grid-a-44-random-10036.scen,f3e27eb0961d4050b525c29374e4afdad5940780e6da4d2c7116bf2abf8bf2bb,True,16,1523,0.010505581089954037,16,16,824.0,1.0,True,False,False,False,False,False
f6fc319f6d291279dbe1aff0573190d3d93642d241250068f74bdfba473f67ed,41074498dd510050b58c9398a3aff70109ccfb8bfcbdef700516ac274ccb4fe9,g559_ctx_003331,g559-synth-warehouse-b-36,warehouse,g559_topo_011,32,32,32,720,10331,5000,5000,g559_b5000_i3,5.0,3,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,0cae910bc887d58a0609a1732171a583e8ba1922ad775bca40dca1540d740e1c,e944efa6f32b4231812a97cf93c50d49da84b81a32806a0e91caffa8b3b4be30,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-10331.scen,35fca013ecd8c8e73d0a7e293601f1fa1bf20958cb1f74844af975cb3f928a7e,True,32,720,0.044444444444444446,32,32,1201.0,1.0,True,False,False,False,False,False
710af4c677110aed213743b8c9ea19d8bd9db2947c44b644abb5357519a64592,9d874a7818d94593907e146485dddccd9b3cd9c47d6d2e6e3b0bbfc0ff224e84,g559_ctx_001813,g559-synth-corners-34,irregular_bottleneck,g559_topo_013,32,32,32,361,8813,1000,1000,g559_b1000_i3,1.0,3,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,8932425f4f39f61c83b54c594cdbdfb5f4ceb399f52529c5482fdd784534ac1f,ca5e841c0a852c886aeaace9921d9b269cda1b836d1bec2b164437d355de8af1,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-8813.scen,64ae2f6d611afada8107999838f8385436b8e3b14c3b0d0091b82480fe15c4af,True,32,361,0.0886426592797784,32,32,805.0,1.0,True,False,False,False,False,False
48b88a31e3627446c06067388716f2750eaffc7d4c10a176f551e75898d6dedd,c4e1005fce79b4e697396196d028defe8eac2763986ec065b86a6351a300ce64,g559_ctx_000936,g559-synth-string-40,irregular_bottleneck,g559_topo_016,16,16,16,397,7936,500,500,g559_b500_i2,0.5,2,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,2da61a094400d0176fc8892faae14e9a6a95bd8fc6bf15469d2eb767717fd7ec,e07e12e153a4dd1649d4914899536d194e8642bcb7f5833de0835058157b73df,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-7936.scen,54a94a3ee171061c2faf2c4c6d7f1b37dabe06823dc73cd71f2b115c48aeda58,True,16,397,0.04030226700251889,16,16,486.0,1.0,True,False,False,False,False,False
d90fb7615386da6ad46c351dbe4ec0851726b2a4d86829baf99fa89c7af71191,aea338c8c37539fef7a0f15813294c52e1e376ac8180e48410102985fd6f8319,g559_ctx_001197,g565-synth-corridor-grid-b-52,corridor_grid,g559_topo_037,96,96,96,1797,8197,1000,1000,g559_b1000_i2,1.0,2,9fb02aaf51b3a262608e5e6c231308cc444d984bbb38a794b0864c664b4d7cd5,0c6f0af5fd19d5ff0f799881f920517d33537bb102899ee80ed5cf739e9a5c05,cf706506f3f5e4023fe16288ec92226aa78fe612bd7ef1651393747ef1c92d7b,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-corridor-grid-b-52-random-8197.scen,c714ae98ab8802fc79dccefb9a0c25fee4435c5dc06cc36db719c8ec48bc90f5,True,96,1803,0.05324459234608985,96,96,4534.0,0.9895833333333334,True,False,False,False,False,False
639124ff81147d27273bbaf0a9c1c4f18be94665f5c80c5dbc2cd2b0a1009c34,cc15b572abbbd070d12c7c831d5d869fe7a5f3c154c3b571b0cd4c713906145e,g559_ctx_004081,empty-16-16,empty,g559_topo_001,32,32,32,256,11081,1000,1000,g559_b1000_i3,1.0,3,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,775bbbbdb6bae5cddce9ce954b3436f657a02172ce9048fbff53834d432fef58,7107324578963e9b6a7834e805804bd0858305bb4a149f600ced3c9e662e5146,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-11081.scen,c8c47d735542ac7976932326eca49531475571aef15752e3b380a8cff3cf3156,True,32,256,0.125,32,32,494.0,1.0,True,False,False,False,False,False
d68f1e2b39c693845db1e3502cba724281525db99a0ab5912ad430e1aaf80ed1,a56351a4b602fbeba52fbd526d000cd0d0cbed2171fa6d4f25a45d4b69595582,g559_ctx_003216,g559-synth-string-40,irregular_bottleneck,g559_topo_016,16,16,16,397,10216,500,500,g559_b500_i2,0.5,2,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,2da61a094400d0176fc8892faae14e9a6a95bd8fc6bf15469d2eb767717fd7ec,36553a79714df8928e48cfa62c309e4c3f982fdf05a5896b5ee84aa55d3c5f14,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-10216.scen,e00ab0c4b784ccdaabb0763757f7b10564f42d5e6b51bd9584b343c280648085,True,16,397,0.04030226700251889,16,16,458.0,1.0,True,False,False,False,False,False
52a9640af1b6c99f6e9a42e5d100698d85b42861d4903447d092501aee977fd9,4cd75c60fe480a53d8833775f1586419a1704d85c1e4320b143e000d2498b1e2,g559_ctx_000086,maze-32-32-2,maze,g559_topo_006,64,64,64,666,7086,2000,2000,g559_b2000_i4,2.0,4,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,dd5de1073364df79464e3eaf9fb3f84ebc092ee5d88ee9e0e66e53285e668f5c,4304695f523ecac94481d96bc46d202a3d29c3038e46c7e5cd7ae9b98b3dd718,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-7086.scen,41abab02f8d6cffb7de16b1e0e887d562895c9e1c0c30756a267a389b79dd87b,True,64,666,0.0960960960960961,64,64,3847.0,1.0,True,False,False,False,False,False
92bc0c843f7e2b79df60deca30dda6d57f09ceec311d3494eff676e5a6d075f3,8016c9e594162bffe08b3c02dd6cfbcf6c37b3d746528c13f85a4ed081c5b2b8,g559_ctx_001032,g565-synth-labyrinth-a-40,labyrinth,g559_topo_032,16,16,16,1221,8032,500,500,g559_b500_i2,0.5,2,6aacafd340ea7c5c0222ef8ffbbadbd005508064afd43682ad444441382a463f,af9368cf25e05891e84c4f5652f904a74941e1b9d121dcc9daf485a99631100d,d2cc35ebd00f40f578cc61ee824aee1814fe3625506249b21036deca90c3b67d,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-labyrinth-a-40-random-8032.scen,088b4914c6d37b0f076461050e8d7608e365e4e58caca05cb6080d491d2d1869,True,16,1239,0.0129136400322841,16,16,716.0,1.0,True,False,False,False,False,False
628c76fdc307ecad3aed4c48ca4121550ee42dba42f4018df7c23050f06f8a2f,edf48bb306c896b5b817dfd86626819eccc39b926025b2b65af7124eb7207b8b,g559_ctx_000204,random-32-32-10,random,g559_topo_004,16,16,16,922,7204,500,500,g559_b500_i2,0.5,2,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,c3b0477c32359a0b37da52fb9bedea533afc3f171261318259c1d749a3bbbd22,60423674f1d7d21694ca1332aeb9c8b31f32d71695fd144830986d1294754090,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-7204.scen,2f14f5edf9a110129113fc5746e4a1d4107ad42f3027fdce97fb7efde786fc8b,True,16,922,0.01735357917570499,16,16,262.0,1.0,True,False,False,False,False,False
049ce1aa0d3b8ba8474a5b000b6688c2381566b22f3b96de4db49f0d99b329a3,4d781b42cddc21756f7648ee9d9d3af4a7046c49d47b18aabbca0ba5950755d4,g559_ctx_002069,g565-synth-islands-b-48,islands,g559_topo_029,256,256,256,1529,9069,1000,1000,g559_b1000_i4,1.0,4,36ab2d3cfc757150f5880f27d361055796ed3233bb68111a5a7ee08bd26424b1,750215b0d37a67a2bc58856f2c04e58174d56bffb1d8c232cd25055586e2f795,a47493e4b53fc5beff911251fcd601a72585219c4767513ad344c61a15ff489b,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-islands-b-48-random-9069.scen,345639924aa4b31a0a14f35553c45deb1420913b236d41d5615de26088063936,True,256,1532,0.1671018276762402,256,256,7265.0,1.0,True,False,False,False,False,False
17a63604f14b7c76bc8b7b8dd73fff648c8ed2f7dac7ac3fb206ad988dd1081a,2f99ebf58cc377f17db247b733e61cf6624b822dfaaf0a51bbaa97356f9497d0,g559_ctx_002288,room-32-32-4,room,g559_topo_008,64,64,64,682,9288,500,500,g559_b500_i4,0.5,4,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,4a1d3edbb1c1eab977b026326dbd022c33ef85583a678054161875f709717fb0,881eb54c6eeb3fdf689a65075183159272fc7f6feb2f2441df394745b03f88f5,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-9288.scen,fd27462bda9c656a6a4c3dc7d11925b244b7d976b384c238974d07f711589195,True,64,682,0.093841642228739,64,64,2413.0,1.0,True,False,False,False,False,False
35d39d822db216548f40a0d6e9f06567dfc44cce59459548499eb58c97ee8a37,4fa01dd31a6399b75e80467195ff65e3e8f95161a65bfa780befd196bb477062,g559_ctx_004759,g565-synth-hub-spoke-b-52,hub_spoke,g559_topo_039,32,32,32,1764,11759,5000,5000,g559_b5000_i3,5.0,3,7a7f8c801eaa7e5d351183abb5d137fcdc1491a55b998cfa22a846e56caa3720,ddec9234a98d973a76f8d9530d88049e36b439f1358d2763ddd6cea59edb11e5,b8f80f56a710ea021189623e5e693ec24c13a49515facdfd9ebac004eed88091,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-hub-spoke-b-52-random-11759.scen,0ec18678961dc53a923695bfaca18e01260b5ea529de7b272b86e53dc4c0e682,True,32,1776,0.018018018018018018,32,32,819.0,0.9375,True,False,False,False,False,False
10b314c66169df7464e94512b78dcab78b8ced74ca2fc5c1c48cf78b7f13453b,b3dd8288ef31e06501610d92da1532bb4e5e09c5fd66e32c1d75042f711fb416,g559_ctx_002303,g559-synth-game-lak-32,game,g559_topo_023,256,256,256,793,9303,5000,5000,g559_b5000_i4,5.0,4,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,ffe610c0c9be3c46de04a3edb987d7a3775e64364a4c75e61fbbcd98ae46efab,3305e59f19e4f70b716bf4f1143877782bd1180eff62d22abf092297a47bc3f1,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-9303.scen,526afa51f4c34f878de0a96c464d08004cdbeafa05fe4baf025f005f9ec05c25,True,256,794,0.3224181360201511,256,256,8634.0,1.0,True,False,False,False,False,False
c5092d76835c4844717d9d32a2374dfb099534ad61cad83608737840a1552b03,c46342138c7c328da7886cb2607452bae904327cc1bd92a4fcb542dae087fc1e,g559_ctx_000620,g559-synth-city-berlin-32,city,g559_topo_020,64,64,64,782,7620,500,500,g559_b500_i4,0.5,4,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,ec8aaf34c11890d31f296f7f126c9e555bb365becb4afc49223e1affbd9815bd,37ae90442590614741b25b15362d1c9a6f02507b918b115b80dfb9f4af735fa8,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-7620.scen,05854a575a450e2fcdc82e235178458edbef770e3af476601a26bd98afd96f07,True,64,795,0.08050314465408805,64,64,1403.0,0.953125,True,False,False,False,False,False
312509a95c2d3266f1574965a8c428051a224fff00978ba25a8a27d0a1a38383,949d296f84fc9462dd4da56242169e83d72837dbae176b5783ef253bca5a30f7,g559_ctx_004100,g559-synth-city-berlin-32,city,g559_topo_020,64,64,64,782,11100,500,500,g559_b500_i4,0.5,4,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,ec8aaf34c11890d31f296f7f126c9e555bb365becb4afc49223e1affbd9815bd,2bb5eeb5cd8bf1d6b6e0faddf41486391c61b06c0f63a15c31f4e9d9e38297da,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-11100.scen,188f67414fd55d1b95bdebaf185a42402f54d60b4dc7a4f121f9eae6158906e8,True,64,795,0.08050314465408805,64,64,1545.0,1.0,True,False,False,False,False,False
2c97f338435053d98e98b26c119501bf5e0247ae63ed7aacf369336513e5760d,01ae910acb51c61004526b69998001770a9e05aee319bb36111678fdf258bb05,g559_ctx_004594,g565-synth-checker-a-40,checker,g559_topo_034,128,128,128,1258,11594,2000,2000,g559_b2000_i3,2.0,3,26509aca7c80f74cec95ca5cf3142ba346e7c08ccc831060b4108f7a9f5d54ae,6294410a5e2a18aa6e8ce94cb0710c46692511ba35de5d9b1ca46d28390479a8,ffa09b175f3bf47de7e20174d72d624ff2244467e40c3fa2ad2d6f55a51a1553,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-checker-a-40-random-11594.scen,b9de57ab1d4c7d85237b236dac721431661e657027c4f2bd507f17cf3a491d70,True,128,1266,0.10110584518167456,128,128,2981.0,1.0,True,False,False,False,False,False
5a53d4b6240ecc1e7cf869f092dbeb0502bf65bac2a566f81a0a60a1b4611a3a,2dcf00b60a0f21e0f9869cd378a67ac348bb53c378ca22bef150878acbc1f3c2,g559_ctx_003173,g559-synth-corners-34,irregular_bottleneck,g559_topo_013,256,256,256,361,10173,1000,1000,g559_b1000_i4,1.0,4,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,8932425f4f39f61c83b54c594cdbdfb5f4ceb399f52529c5482fdd784534ac1f,7f2990b493df9e542c5a1fdcec63601645f6f5f45e1972e7e2fa160ee49b48a0,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-10173.scen,cf96ffe15c38870a0631502dcdaa1d25589e2b87b616239fd31a03f958157280,True,256,361,0.7091412742382271,256,256,4171.0,1.0,True,False,False,False,False,False
090cabd3f165a6295e11cf691b24fb3388ee2e6e5ae4d23ce2065ac0b5fec1de,ffd1335630588c1b6c63d7a945dc0bda60caeacf80638fa70a6780c240559694,g559_ctx_003315,g565-synth-checker-b-48,checker,g559_topo_035,96,96,96,1474,10315,5000,5000,g559_b5000_i2,5.0,2,0e3cf23e3cea05db81ee9ad5113b9120c4096a44de5ae5db9dc01a367cbd0524,7935601475db4cf4cf543584f3dd58aace2255a26dd8b8237e8020f90df63378,b51b982057ab8e33e9906307532fe37b5529907029c35a0718036fc2b5fba01b,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-checker-b-48-random-10315.scen,8dce60f2d6c6fdbed4aed515ef6f48493b8bf470c163f870501b77cc72fe9094,True,96,1479,0.06490872210953347,96,96,3161.0,0.9895833333333334,True,False,False,False,False,False
28ce6b22fc7c7b766a3984ca9e139f8ebd322322ee35c80afecbd9f8998b14d0,721aaec686995fa804ae1ca15cf25db8c1f5b73eabba9f498c721f8ef16a41ee,g559_ctx_003620,g559-synth-city-berlin-32,city,g559_topo_020,64,64,64,782,10620,500,500,g559_b500_i4,0.5,4,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,ec8aaf34c11890d31f296f7f126c9e555bb365becb4afc49223e1affbd9815bd,47f3616712df3170205d442a3bb077ba7c90796a73c3240b111145af53f9b9ce,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-10620.scen,83aabaa91b20933b9d3c64686ef0aecc63ee2719b35dc973116d0478fdd68320,True,64,795,0.08050314465408805,64,64,1363.0,0.9375,True,False,False,False,False,False
93c96b7dc655e6d0299343d99d1a297419c31c63968d21f670ddf3ada440e896,1b911b510852458257df03d82a4f472bb85788014b129b946f59654cc508deed,g559_ctx_004613,g559-synth-corners-34,irregular_bottleneck,g559_topo_013,256,256,256,361,11613,1000,1000,g559_b1000_i4,1.0,4,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,8932425f4f39f61c83b54c594cdbdfb5f4ceb399f52529c5482fdd784534ac1f,9bd60dda0ee096a93d9664f37510b87f99d386e53ac8f2de562dc7318ae93477,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-11613.scen,e0120eccfa0b733b6c133f8e0e806cfecca386b943db897cc18f00354cc88b88,True,256,361,0.7091412742382271,256,256,4637.0,1.0,True,False,False,False,False,False
b169d153fb55c34b739eccd79837feffec0ba179a119233f5671479da59901b6,15fe22033ce85a6ee8d5d9d2bbfa280cb59e293f6f8002235aed15e7879a27bb,g559_ctx_004067,g565-synth-ring-b-48,ring,g559_topo_027,256,256,256,1459,11067,5000,5000,g559_b5000_i4,5.0,4,c3e1b87bc7f208bcce84f87f7440969f4a77b02bf84f1fc3010a7ec54a25909e,f3373b6484c6ad36880573b1ffca339883c5930cda5d823cb02ec82529f2c1b3,2fa6962ed387b38569c499ae0208306d3fc888eee5b98e01bf60855a2342fcb0,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-ring-b-48-random-11067.scen,9e3b18bc7ec17189381eea80b29a06394d46fbabf5ad3ef72f98cc2a0cf8bf3b,True,256,1467,0.17450579413769599,256,256,11102.0,0.9921875,True,False,False,False,False,False
f01331da04ea45fb1147bb6f1a637a1eb350e253d78bf5c20e8d63e8d4f064d8,584a8f01669c2b4d90e26a89a5e14d86a68b1eee3f87cf47bed99cbdd8ee0828,g559_ctx_000037,g565-synth-corridor-grid-b-52,corridor_grid,g559_topo_037,32,32,32,1797,7037,1000,1000,g559_b1000_i3,1.0,3,9fb02aaf51b3a262608e5e6c231308cc444d984bbb38a794b0864c664b4d7cd5,0c6f0af5fd19d5ff0f799881f920517d33537bb102899ee80ed5cf739e9a5c05,392eb4fb37694341ac5c188afd32b6a004a2560cb9e475ff1d7284295d45fc2c,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-corridor-grid-b-52-random-7037.scen,dc371eaee492c7aa28f22e56a2bb518c83431f295188a1f477f4a33a778c03ef,True,32,1803,0.01774819744869662,32,32,1517.0,1.0,True,False,False,False,False,False
29bb4bd8345b53ad3abac8eee9ae52994dab0a7494fdd28a17d59c1703588382,7bbf8625b6a632545bd56a4dccd13c166b94d1b38254dd2291c0567e201f9e1a,g559_ctx_002184,g565-synth-open-cross-40,open_cross,g559_topo_024,16,16,16,1275,9184,500,500,g559_b500_i2,0.5,2,296de13d5e8c2760ebcd7e897d1dfbfe6042475f9da4498a5dcaa25d534296fa,1fe57435f383c72db424e2810313bac299e7cbd57770b57564d9dba061c192e7,4505fef07126b84e272b489a6c586d73e29121f8a8fc8fa7a29660f71a14e516,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g565-synth-open-cross-40-random-9184.scen,fdf52e35dfee089ce45c436cd65f43160f03a862e8ee2b33ed0e5e90416487a9,True,16,1278,0.012519561815336464,16,16,309.0,1.0,True,False,False,False,False,False
