map,map_family,solver_seed,solver_scenario_path,scenario_file_exists,scenario_sha256_expected,scenario_sha256_actual,scenario_sha256_match,map_file_exists,map_sha256_expected,map_sha256_actual,map_sha256_match,scenario_pair_count_expected,scenario_pair_count_actual,scenario_pair_count_match,unique_start_count,unique_goal_count,duplicate_starts,duplicate_goals,all_starts_traversable,all_goals_traversable,all_pairs_reachable,assignment_sha256_expected,assignment_sha256_actual,assignment_sha256_match,width_height_match,valid,failure_reasons,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,source_round,scenario_bank_source,generated_in_g561,g561_instance_uid,start_goal_regime,nominal_budget_ms,base_time_limit_sec,ltm_max_iterations,agent_density,start_goal_overlap_count,own_start_goal_match_count,path_found_rate
g561-tunnel-64x32-a-v1,tunnel,561000619,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/97c3ddb5f5e55ded671b0ac1b4a1e6ca56639f350e33cb3f249ee0345575c862.scen,true,15f09e8e769f94631c64acfe61816b6bab2167196f5c33f38f77c99f747ad5a4,15f09e8e769f94631c64acfe61816b6bab2167196f5c33f38f77c99f747ad5a4,true,true,72a16c58176a9e12408b3227fc53165336e934dddca8c1a4557fca3a8f3d7ca7,72a16c58176a9e12408b3227fc53165336e934dddca8c1a4557fca3a8f3d7ca7,true,16,16,true,16,16,false,false,true,true,true,9a8eba2dba5d2aaaa42c600912a213823f4575459d3483c7dfa0d55d815906e4,9a8eba2dba5d2aaaa42c600912a213823f4575459d3483c7dfa0d55d815906e4,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,a58aaef455fc8cf23df87270cd3d6e9bcdf3e8d6cc64e655a5384ea5f6a29eb4,central_choke_point,1000,1.0,3,0.029250457038391225,0,0,1.0
g561-loop-56x56-a-v0,loop,561000620,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/7475525ea7194516fd7ac1359052b0391eccba6423f7f2bb3f203f478e76c9e7.scen,true,58d0b5a744b014bae9c6924a0e4cc3c9e5ea540ba64b67a7b35ae4ba5eb12be9,58d0b5a744b014bae9c6924a0e4cc3c9e5ea540ba64b67a7b35ae4ba5eb12be9,true,true,15466be72fd73a763bfce57974df1823dd38662c00f45890294b83889ff00d99,15466be72fd73a763bfce57974df1823dd38662c00f45890294b83889ff00d99,true,24,24,true,24,24,false,false,true,true,true,60e608615b40254af9bfb3c8b8afb08c3eb7f15f80e8ab775ebc93a20673db77,60e608615b40254af9bfb3c8b8afb08c3eb7f15f80e8ab775ebc93a20673db77,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,8c38f066bfd313c15bf0a355e88e6db02e4a1eb7b45162eb0cbe130021832cad,room_to_room_door_bottleneck,1500,1.5,3,0.03732503888024884,0,0,1.0
g561-tree-56x40-a-v1,tree,561000621,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/55f8dc95506b182ecc7fada877d391921901311b7618e979b8d7d0537e34dce1.scen,true,36187b4dfba1856b6928c1bb20a03587f727cbff834c809e7b86708b0c162756,36187b4dfba1856b6928c1bb20a03587f727cbff834c809e7b86708b0c162756,true,true,cacc40e505831e804cde29f78df691844f2c8a049a92017e8830c1333ae1fb3b,cacc40e505831e804cde29f78df691844f2c8a049a92017e8830c1333ae1fb3b,true,32,32,true,32,32,false,false,true,true,true,115f5b743460d70a34402db4da3bb5dccbf85e75a0e7b4d9b2384ef58ec8f46b,115f5b743460d70a34402db4da3bb5dccbf85e75a0e7b4d9b2384ef58ec8f46b,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,478197d817b66818cce53c9b51e16d3c04b2a61ac895ae177b16d0a6cee0c63e,warehouse_aisle_to_aisle,2000,2.0,4,0.05871559633027523,0,0,1.0
g561-string-64x32-a-v0,irregular_bottleneck,561000622,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/462a5a9009b05b1ecca740000d4eeec0799bedfc4a577843d2daa087d1be9989.scen,true,9ff27b3e8814a4d1a78e6fdfd30d8306c683d4eaa33119a1977b9dbd04d7251c,9ff27b3e8814a4d1a78e6fdfd30d8306c683d4eaa33119a1977b9dbd04d7251c,true,true,72a16c58176a9e12408b3227fc53165336e934dddca8c1a4557fca3a8f3d7ca7,72a16c58176a9e12408b3227fc53165336e934dddca8c1a4557fca3a8f3d7ca7,true,48,48,true,48,48,false,false,true,true,true,c1fb7b971bf1fed93c638aeee8a62b9e8b38f4fb1c933d5e28068b5e7c916f6c,c1fb7b971bf1fed93c638aeee8a62b9e8b38f4fb1c933d5e28068b5e7c916f6c,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,1bbe3798322c18817daa4f0fed34bf0425ed4d0fe7690ed9d7da3b4e4c7112e4,clustered_starts_to_dispersed_goals,3000,3.0,4,0.08775137111517367,2,0,1.0
g561-empty-16x16-v0,empty,561000624,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/6bf8ea276cb871ab2f8dcff0f23dd55dddcb9c24fd362326fd2d11b332ac6693.scen,true,8f94376b8199aec891507ff63837cfaca1b5091441520942c1e1b6a8c0aebd50,8f94376b8199aec891507ff63837cfaca1b5091441520942c1e1b6a8c0aebd50,true,true,61289b1286bec37652122bba2c3fa43cb307d1d519079191435877ce234ebb45,61289b1286bec37652122bba2c3fa43cb307d1d519079191435877ce234ebb45,true,64,64,true,64,64,false,false,true,true,true,ec1c528938a8e8ae69d40284365b08cefb5593bd198e7b5d0e8f53ddbf099c96,ec1c528938a8e8ae69d40284365b08cefb5593bd198e7b5d0e8f53ddbf099c96,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,46ec7d7a2f58fdf56f8fbcd13ef6c15339293c31726daa9d39a73a5b5c793f98,adversarial_opposing_flow,5000,5.0,6,0.3121951219512195,0,0,1.0
g561-empty-48x32-v1,empty,561000625,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/5ac2e127c8ef1d6ffb32f4d515c2a49f49bb31dd7928b5a81baf658e493e3961.scen,true,0426edc60ce3316de769905be3fbd96e8b28e5f975fdddcedce4fa8989157718,0426edc60ce3316de769905be3fbd96e8b28e5f975fdddcedce4fa8989157718,true,true,84e96f6363ba612f7bc4e804c0d83e47c6fb6e30cbd8dcec19ba53550db7119a,84e96f6363ba612f7bc4e804c0d83e47c6fb6e30cbd8dcec19ba53550db7119a,true,80,80,true,80,80,false,false,true,true,true,f9bc445673624e7b6008d3759041f3591e70b2984464225b00ee10baf836aade,f9bc445673624e7b6008d3759041f3591e70b2984464225b00ee10baf836aade,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,4b8bc1db3826aecbcda6d9b63aa704c454aeada53121d22f36c83245b9a525d5,many_to_many_bottleneck_flow,8000,8.0,8,0.06791171477079797,0,0,1.0
g561-random-24x24-a-v0,random,561000626,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/40c16548570dc68da125fe4710f474920921427e812ecafbb533e03743f66aeb.scen,true,ce7d3d29bfccf0fb7a056b0cdbbe122845c5ac67d189c7ceeae1d7f6b5dde74f,ce7d3d29bfccf0fb7a056b0cdbbe122845c5ac67d189c7ceeae1d7f6b5dde74f,true,true,15e573fb8f5d6a2d868c36c9beeed8b1b072252e367d64713c61954fe6292e3b,15e573fb8f5d6a2d868c36c9beeed8b1b072252e367d64713c61954fe6292e3b,true,8,8,true,8,8,false,false,true,true,true,7ffe74c68677653dd92312b5452c5ab81b3004f4d87cc7e9645fa80381a27ca2,7ffe74c68677653dd92312b5452c5ab81b3004f4d87cc7e9645fa80381a27ca2,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,aa77ad4acfa0bd54c1056fa3297a8596b58f0b68cb61e4d5c129c916324a446c,uniform_random,500,0.5,2,0.017977528089887642,0,0,1.0
g561-random-40x40-b-v1,random,561000627,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/908b793d15bb1b6666fa81462f4c9d66bb68c869a9317a15b7f1595d0e130ce8.scen,true,1e2b3ed3d96ab4fd2aa0e222821aa6d34d16f29e63e4cb6a4f97b89b988ccc53,1e2b3ed3d96ab4fd2aa0e222821aa6d34d16f29e63e4cb6a4f97b89b988ccc53,true,true,b3b66eaf36b22a339ff255d545a0f02d5535fbb292697bbd9e74941e2382f560,b3b66eaf36b22a339ff255d545a0f02d5535fbb292697bbd9e74941e2382f560,true,12,12,true,12,12,false,false,true,true,true,a43ef1912f19d510de8f7c22f6b70bbca8f6a8507483578ec89f2e222a8ce703,a43ef1912f19d510de8f7c22f6b70bbca8f6a8507483578ec89f2e222a8ce703,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,58f42b403d3cf2e6c5c082d260834513446d45132f84f9f7aa6eacaeb024ffbe,opposite_side_cross_flow,750,0.75,2,0.009779951100244499,0,0,1.0
g561-maze-48x32-a-v0,maze,561000628,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/217459ecf844f48fb1d85f8ca1a212b5325878fcc5bbd7559f38e32130ca01c7.scen,true,1e67b6d3f544e73ff73e4dc2df3aaab886eb8c7a35c3df4668e9cf05fdd21169,1e67b6d3f544e73ff73e4dc2df3aaab886eb8c7a35c3df4668e9cf05fdd21169,true,true,4a89d9b7906a2e35569f71b84cc78bd4e6d76d4ac3fbb40dfd1986dbdb03f205,4a89d9b7906a2e35569f71b84cc78bd4e6d76d4ac3fbb40dfd1986dbdb03f205,true,16,16,true,16,16,false,false,true,true,true,66d73f99f5aecbb2b78690d483193f2ea6075a5801d0c782dc4382f03d9c0454,66d73f99f5aecbb2b78690d483193f2ea6075a5801d0c782dc4382f03d9c0454,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,7e924a145aa547fbc81171b26b54bb6308b4ce81c392d119500271c42eaeacf3,central_choke_point,1000,1.0,3,0.013422818791946308,0,0,1.0
g561-room-24x24-a-v1,room,561000629,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/f66cacc87ce6595f75362dc1d40036b01dc7dbd55f09a08b91f132b7db9a4603.scen,true,afc2cff72581842f0f6ff5504008fb235d9ded7a7f85198db19c63f16e1dda17,afc2cff72581842f0f6ff5504008fb235d9ded7a7f85198db19c63f16e1dda17,true,true,b37d19228567dca151a2ceb41efb7780ed151db7303d9bf07b7b7a858ad4ecd9,b37d19228567dca151a2ceb41efb7780ed151db7303d9bf07b7b7a858ad4ecd9,true,24,24,true,24,24,false,false,true,true,true,95df90aa36cdb268259ca27d95fd8b2900248075ca5b07f1e78208ea1a22b663,95df90aa36cdb268259ca27d95fd8b2900248075ca5b07f1e78208ea1a22b663,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,95f6520a266619841d1944cf6bfe35711aab4de73e9a64fda293afdf21f34a95,room_to_room_door_bottleneck,1500,1.5,3,0.0450281425891182,0,0,1.0
g561-room-64x48-b-v0,room,561000630,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/969bfd20a172826f407b169f0230336a4f081d62336899f570c40659184cd9d7.scen,true,eea0c1a2e99c592e2d86490c20b0039cb69048984e48682d229e1bae2223121c,eea0c1a2e99c592e2d86490c20b0039cb69048984e48682d229e1bae2223121c,true,true,0c6822165c6d5fba4e111a5ce7ceb5dde1a1828e09ca55cbdc59a462909d4316,0c6822165c6d5fba4e111a5ce7ceb5dde1a1828e09ca55cbdc59a462909d4316,true,32,32,true,32,32,false,false,true,true,true,cce40c26b724350f54cbdadd4d8f166d54c0dc67e2604415145eb5ae6a18156b,cce40c26b724350f54cbdadd4d8f166d54c0dc67e2604415145eb5ae6a18156b,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,3222a9d58e4953648439b175dd79d232eb9fa1d2e60aa1c43edac14dc2ad8907,warehouse_aisle_to_aisle,2000,2.0,4,0.010792580101180439,0,0,1.0
g561-warehouse-32x24-a-v1,warehouse,561000631,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/bd95ccdb77aa6da1f895488fa55c76afa94dba0bc9b89f1bbdfb5883f427d03e.scen,true,e13d0590f9622be7a866a3b4b784a146f5bb0e12de68b12ae6badcdf11b0e5d6,e13d0590f9622be7a866a3b4b784a146f5bb0e12de68b12ae6badcdf11b0e5d6,true,true,8851e45adbdae0136e3d640a23f9d0fac5618d03280c92938a7222c993f18bd6,8851e45adbdae0136e3d640a23f9d0fac5618d03280c92938a7222c993f18bd6,true,48,48,true,48,48,false,false,true,true,true,59f98f3287cab3f6a396495aa92aa85f0dfdb427a9fc5197321074d61fb21780,59f98f3287cab3f6a396495aa92aa85f0dfdb427a9fc5197321074d61fb21780,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,ebc3d89536895461d8ddd796f1b0da9af1adf0133cc0a088bb244b9d0c7fd8e7,clustered_starts_to_dispersed_goals,3000,3.0,4,0.1,5,0,1.0
g561-warehouse-64x40-b-v0,warehouse,561000632,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/ab96904e2a3bd6f3315167c6c2351ea9794be02e92dac2e32d32372dcbbf48bb.scen,true,4f175d9bf2885d7c13831799a7eac31f23cdc56740b2910aedb17499bcaed523,4f175d9bf2885d7c13831799a7eac31f23cdc56740b2910aedb17499bcaed523,true,true,181792ef9f180a55eed9b22cf559f1b9686764fbe7dd8ad86d3d068267c11f04,181792ef9f180a55eed9b22cf559f1b9686764fbe7dd8ad86d3d068267c11f04,true,64,64,true,64,64,false,false,true,true,true,145fa75fb9acb412b90ce7e0c126d79610730c731e1a17475c2f94468dc2c014,145fa75fb9acb412b90ce7e0c126d79610730c731e1a17475c2f94468dc2c014,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,f82377ae162d927c0a7761f34d1abb5601e3ffe4de1a2a2275c5d9ac8bf7de35,adversarial_opposing_flow,5000,5.0,6,0.041666666666666664,0,0,1.0
g561-connector-48x48-a-v1,connector,561000633,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/9fa9682256e259343aa82be7a5b482d3de02d557854ca8bf8768f66397adee8c.scen,true,d2370e10219f97792fc4e4c1b8272b7aa812d22ff473d61165fcf56a0efdf004,d2370e10219f97792fc4e4c1b8272b7aa812d22ff473d61165fcf56a0efdf004,true,true,4df610d3d95955801f8f83bf07db4c413c3293a00d1264cc46a155d06715fb3c,4df610d3d95955801f8f83bf07db4c413c3293a00d1264cc46a155d06715fb3c,true,80,80,true,80,80,false,false,true,true,true,d1d7ad0999c6f06a3e147d429a898d57d5c4676cb32fdce8595f768a0a194b1b,d1d7ad0999c6f06a3e147d429a898d57d5c4676cb32fdce8595f768a0a194b1b,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,54dfbf95abb3e2f272b8db69f8ef08ea6fb26c987902bb7918a0ec809b5d896c,many_to_many_bottleneck_flow,8000,8.0,8,0.14625228519195613,0,0,1.0
g561-tunnel-64x32-a-v0,tunnel,561000634,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/f8ce12273899d98ee0008f547575fe0d5faddd09b7256aa04f30cad7b183ab9c.scen,true,d1da0fc12da601617d4e6e8bd8aa829e8b5706bba26dff1277ef5d97df317b67,d1da0fc12da601617d4e6e8bd8aa829e8b5706bba26dff1277ef5d97df317b67,true,true,72a16c58176a9e12408b3227fc53165336e934dddca8c1a4557fca3a8f3d7ca7,72a16c58176a9e12408b3227fc53165336e934dddca8c1a4557fca3a8f3d7ca7,true,8,8,true,8,8,false,false,true,true,true,821aa7b9af5e2ee2d997a8a9a6927f9f9567e7f1e8dc5e1a9d58311c71399437,821aa7b9af5e2ee2d997a8a9a6927f9f9567e7f1e8dc5e1a9d58311c71399437,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,509e7a4dca932207767d1ce05a5cfd396ed87334f23896e67a9b71e629bb0ee1,uniform_random,500,0.5,2,0.014625228519195612,0,0,1.0
g561-loop-56x56-a-v1,loop,561000635,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/51f591e744535fe2778822d54d5ce776fd7e4c979dc648151d970306e0529e4a.scen,true,1fe3b219d5a6caf125281a744dad6fa9ae055182631faa4c5ab575ade0727371,1fe3b219d5a6caf125281a744dad6fa9ae055182631faa4c5ab575ade0727371,true,true,15466be72fd73a763bfce57974df1823dd38662c00f45890294b83889ff00d99,15466be72fd73a763bfce57974df1823dd38662c00f45890294b83889ff00d99,true,12,12,true,12,12,false,false,true,true,true,32deb0b41d2e5497f160733944ce2200e5eb7d8408471bb39646bc64cf76b626,32deb0b41d2e5497f160733944ce2200e5eb7d8408471bb39646bc64cf76b626,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,27c7b31bb8c9f6713e9fcbebe9e3c82b6317c9cc48c2b26addbe2b7404888940,opposite_side_cross_flow,750,0.75,2,0.01866251944012442,0,0,1.0
g561-tree-56x40-a-v0,tree,561000636,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/abce4a71c88ec146e991776d82f42477ba11e562700687faf497bffbbc140b41.scen,true,827972dcd7c6ff42156328c551dc84d5d80b6d59a1aad838e57da2e63794e620,827972dcd7c6ff42156328c551dc84d5d80b6d59a1aad838e57da2e63794e620,true,true,cacc40e505831e804cde29f78df691844f2c8a049a92017e8830c1333ae1fb3b,cacc40e505831e804cde29f78df691844f2c8a049a92017e8830c1333ae1fb3b,true,16,16,true,16,16,false,false,true,true,true,e29648d146d76c6d2cfeddf72786aab12181c6a26b28179d6ba1c41c6eae4121,e29648d146d76c6d2cfeddf72786aab12181c6a26b28179d6ba1c41c6eae4121,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,0d42ef1dc5f830b825f4df0857683588fc4b5c54a91cc0bc7edd52a27d779f24,central_choke_point,1000,1.0,3,0.029357798165137616,0,0,1.0
g561-string-64x32-a-v1,irregular_bottleneck,561000637,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/62f5b40efeb2562bd2827f3d673a735dfebd7d3240379a0d2dfc2f7fb6018629.scen,true,0e4ea63ec867efc75ff2e37ff52c96cfa55a444ed42fb21e330a01b560e1b589,0e4ea63ec867efc75ff2e37ff52c96cfa55a444ed42fb21e330a01b560e1b589,true,true,72a16c58176a9e12408b3227fc53165336e934dddca8c1a4557fca3a8f3d7ca7,72a16c58176a9e12408b3227fc53165336e934dddca8c1a4557fca3a8f3d7ca7,true,24,24,true,24,24,false,false,true,true,true,4e43a326d541443fb18d307b3a34029eeed5d4f3f65d2ea8aa0d2190050e58c4,4e43a326d541443fb18d307b3a34029eeed5d4f3f65d2ea8aa0d2190050e58c4,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,36b8fe774cb250eb2077a8d4a957d11e1ac5edcdb0f19241eb2e53c1ff9af379,room_to_room_door_bottleneck,1500,1.5,3,0.043875685557586835,0,0,1.0
g561-empty-8x8-v0,empty,561000638,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/070f850f6adade939b609c3e82e4b67c5b78944865875f17c689620d49132a5e.scen,true,e84a6736caffedfe00b2d6cbbfe356430a0653daf4d686df1d5ecbfc65c48577,e84a6736caffedfe00b2d6cbbfe356430a0653daf4d686df1d5ecbfc65c48577,true,true,f877a55faef5d32a441f0768f1d98ed2fbd79546838e7f3a983eb77b774719f9,f877a55faef5d32a441f0768f1d98ed2fbd79546838e7f3a983eb77b774719f9,true,32,32,true,32,32,false,false,true,true,true,1c2cdb79d77fe76bed8a8a4a47bfa8cf3a7694c20a24ad599ffb104c5da14b23,1c2cdb79d77fe76bed8a8a4a47bfa8cf3a7694c20a24ad599ffb104c5da14b23,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,78236903f41853de765f224cd51d6c1ae373225fdee150668527408016c975f1,warehouse_aisle_to_aisle,2000,2.0,4,0.5925925925925926,15,0,1.0
g561-empty-32x32-v1,empty,561000639,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/d6e558107412f9dad84d4c272aae440ba8e93e4fab0116e791699f213f4a5277.scen,true,12e9e4c66d68dd629ed5a89736ab4b8fe80a77741d59a777ab4f2cb098a70414,12e9e4c66d68dd629ed5a89736ab4b8fe80a77741d59a777ab4f2cb098a70414,true,true,d4e637fd8283db7700b0781dc5881f897567a798863b6d2239e32dffe3684cc0,d4e637fd8283db7700b0781dc5881f897567a798863b6d2239e32dffe3684cc0,true,48,48,true,48,48,false,false,true,true,true,6ec25c71ad7914923321546c6660cbb1a99ede272fc626ba449872c839372912,6ec25c71ad7914923321546c6660cbb1a99ede272fc626ba449872c839372912,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,fac178efbad5afc69042eeee93ad18dd9f92e852aaa615944e25045bc5339681,clustered_starts_to_dispersed_goals,3000,3.0,4,0.06161745827984596,2,0,1.0
g561-random-16x16-a-v0,random,561000640,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/061f1ebb818f59604169fa07461bb3870701666736655c439ed5440012597784.scen,true,c565cf1d0a0bc839d0bcc9b72da143d92026f79910adb15741a2d1fe0fd1eb9d,c565cf1d0a0bc839d0bcc9b72da143d92026f79910adb15741a2d1fe0fd1eb9d,true,true,cf0abffa9dbc35003319da8ce4e4a81c760f8c54dcbec9736805ece134aef1cc,cf0abffa9dbc35003319da8ce4e4a81c760f8c54dcbec9736805ece134aef1cc,true,64,64,true,64,64,false,false,true,true,true,1c905416effb562c10aab47b8e503ceba0e18018d9747536d3921c48accfec87,1c905416effb562c10aab47b8e503ceba0e18018d9747536d3921c48accfec87,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,f917cdbc5c294d1d0c0d79b74f8869f49719f354e060526782c53b8461fedba8,adversarial_opposing_flow,5000,5.0,6,0.3033175355450237,0,0,1.0
g561-random-32x32-a-v1,random,561000641,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/d10ec2cb299f02fd0de8f982e357aa305394e8e12e846077f1bc3a28f627009a.scen,true,3fa1fed09a57dbfc10ec953f92b83a4e05e38557f2ccf57c92689050933dc528,3fa1fed09a57dbfc10ec953f92b83a4e05e38557f2ccf57c92689050933dc528,true,true,c3c585d3c4afd4d9ba0bc4da2d945da2575468c39d81b06e71f6a76b21277bdf,c3c585d3c4afd4d9ba0bc4da2d945da2575468c39d81b06e71f6a76b21277bdf,true,80,80,true,80,80,false,false,true,true,true,df73e3b45909313dec637f67ccb1bd7df0f14188345ae943a97fc4c2bcb55bd6,df73e3b45909313dec637f67ccb1bd7df0f14188345ae943a97fc4c2bcb55bd6,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,1812c9c13d2445727394601f62c4da15814baa7c355d6aebcfc426394f129107,many_to_many_bottleneck_flow,8000,8.0,8,0.10243277848911651,0,0,1.0
g561-maze-24x24-a-v0,maze,561000642,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/8cb3e3cdd430ab095a843f1e9317ad3b7b5bbf150ce3fa5d479edf1c52fb9864.scen,true,961349fe9c3834bb02d1513426a92d272e94bfddb5e0e7415de882c05046e890,961349fe9c3834bb02d1513426a92d272e94bfddb5e0e7415de882c05046e890,true,true,a26281bce96138d7a2b6adf33ecaa2a4d7839c30f9579c2252e386b1c1fdc90f,a26281bce96138d7a2b6adf33ecaa2a4d7839c30f9579c2252e386b1c1fdc90f,true,8,8,true,8,8,false,false,true,true,true,fd33a0f8c424e7a0d8a37c350501bfca92a39f62d1e2f18ec85fc08bcc5d1edf,fd33a0f8c424e7a0d8a37c350501bfca92a39f62d1e2f18ec85fc08bcc5d1edf,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,f867fedc66ec484177def43933968584c830aba9def99bc973e473215116ce6d,uniform_random,500,0.5,2,0.017897091722595078,0,0,1.0
g561-maze-64x32-b-v1,maze,561000643,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/866a1d5946cb0824fcf3f80ae8a21eeda2c4c8ee5b8bfed682a36027bc4041aa.scen,true,5140d297fc67eeea3a7d7deb6da9cdb9c89b2e3aa17dba75ac700b64a0f447da,5140d297fc67eeea3a7d7deb6da9cdb9c89b2e3aa17dba75ac700b64a0f447da,true,true,8e6f1a9d72a576e8ef44774d35697aa47c85463fd790ad5e08920466304c95e8,8e6f1a9d72a576e8ef44774d35697aa47c85463fd790ad5e08920466304c95e8,true,12,12,true,12,12,false,false,true,true,true,bc2a662a98b3c49fbdd646f362d4c7f70fbb11ef184711a08acb3ecd6d5b326f,bc2a662a98b3c49fbdd646f362d4c7f70fbb11ef184711a08acb3ecd6d5b326f,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,7377fa1528f97e488bbfdf997e720bbcb5ce28bf31872538c0ef3c71b7a987d7,opposite_side_cross_flow,750,0.75,2,0.007594936708860759,0,0,1.0
g561-room-48x48-a-v0,room,561000644,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/37cd1a8c76afb99f54c3e64a47d99755e1d14b00d0f5d67e9467fc53c392c667.scen,true,8e6d03a3260578e3172651245407de7b3dbc75664d864e55229a1c72a0fbcbc9,8e6d03a3260578e3172651245407de7b3dbc75664d864e55229a1c72a0fbcbc9,true,true,339c19e4059b60c410f447b100ecbee4c3a812c63024452d600d7f9800153117,339c19e4059b60c410f447b100ecbee4c3a812c63024452d600d7f9800153117,true,16,16,true,16,16,false,false,true,true,true,d02375f60ab47010a1373c9dfeaaebc6b1a31be002e97978c6d6745c2294fbfc,d02375f60ab47010a1373c9dfeaaebc6b1a31be002e97978c6d6745c2294fbfc,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,a072ed5aed792bfe7dee063fcc99d1eaa53d03ba9a12797cff6e730918cd0eb0,central_choke_point,1000,1.0,3,0.0072300045187528245,0,0,1.0
g561-warehouse-20x10-a-v1,warehouse,561000645,C:/PROGRAMING/czr004/outputs/tmp/phase5p5_repair5g561_valid_scenario_bank/scenarios/c8f76acad5cd588f9fb614bd3f75d27e16bf2d2aa8ff0bcf0b9dd7802da3c2c2.scen,true,02461d680bc1a51385b3e29fb089a406c1ad2768c07ad8de854cf7bdd80a8543,02461d680bc1a51385b3e29fb089a406c1ad2768c07ad8de854cf7bdd80a8543,true,true,1c996d166557eaaa256d18cf076cef325704b3a6d7372bc8405f68d39a9bce28,1c996d166557eaaa256d18cf076cef325704b3a6d7372bc8405f68d39a9bce28,true,24,24,true,24,24,false,false,true,true,true,fb5999074edf1fa7307ecbba950a1e618b201db8a31fb1399fba3f078d0da064,fb5999074edf1fa7307ecbba950a1e618b201db8a31fb1399fba3f078d0da064,true,true,true,,False,False,False,False,False,,generated_g561_component_aware,True,0835308012675289e244a2f66d1b28ff0f13accd9602ee92ecc78f8d0fe1ed9f,room_to_room_door_bottleneck,1500,1.5,3,0.2,0,0,1.0
