method,model_path,g560_evaluation_uid,g560_instance_uid,split,generated_theta_uid,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,bde7a26b93bc680cbb0dc566103e6afde5ec43eca4f267224f0778d0e2cf3fca,0729aed2d452f412e2e0c4f3e37ccb5f17b62c0aab8177293271545d54697b77,train,a42b72782d2675d58b03c683f8ead9f87ef7a2ce63d8bc2e9f7cd6e14f27cda9,1.1876335144042969,1.1867237091064453,1.239872932434082,0.752905011177063,0.7980577349662781,1.0390098094940186,0.6627771258354187,0.9792407155036926,0.9927212595939636,0.6527774930000305,0.6665011048316956,0.34620893001556396,0.9388168454170227,0.9836679697036743,10.781407356262207
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,be79ae1b404d95c2f74c3e05c14b6ef907cfe1a9b3e88acb41c8c1bcb37ea747,3a9d461c4fd61a6a07feb873b48e0e872dc6c9b0ed27641abcfb9dfafc003f99,validation,061cf8dd6833e9611619b9ca13b31b628ba2f00685f928e1d9ebc2cd520dbc4a,1.242572546005249,1.1291335821151733,1.2731066942214966,0.7678127884864807,0.744717001914978,1.0623142719268799,0.7198999524116516,0.9823142886161804,0.9879717826843262,0.7196068167686462,0.6531223654747009,0.35878920555114746,0.856970489025116,1.102599024772644,10.832244873046875
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,beb8ff08afa7bcb55540dcaa4eb9fa1ef656a6f621785d3deec366a39305c121,10858fbe587b9ba0fc829e472c019ebdc1324b5e977a29aa6aeab61ab24ecca8,validation,a70d032e92701e08a3e89135bd565d010a32b1d2efd8c9cd01db386fef4bc665,1.2518601417541504,1.1564750671386719,1.2498847246170044,0.749628484249115,0.7447487711906433,1.040806531906128,0.695155680179596,0.9780266880989075,1.0,0.6649875640869141,0.6429348587989807,0.34988266229629517,0.9365705251693726,1.0002334117889404,10.824493408203125
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,beecd4cfda5e5f40d0d31955ff8d889dbed4974060c138ecf49f5d1c3ab1de18,a75982873102575975233d2496e27f4dc488733475205c04caa256e05e5f3606,validation,8e8c332b3e7baeeb194e919b7f265197cb26a7c22101ff3172612729a6909e93,1.2409875392913818,1.1295084953308105,1.2749793529510498,0.768744945526123,0.7454026341438293,1.0622080564498901,0.7200156450271606,0.98224937915802,0.987448513507843,0.715122640132904,0.6532997488975525,0.3600635528564453,0.8632874488830566,1.0981345176696777,10.835810661315918
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,bf140c36d232162e6c1400aa89971da872b794ed114fa1523d323a948e419384,8367c187ea9168e434761e9406e10dce546b8ff73fe642d9ff9295eed01b3597,validation,70293e958840ca50caa20df54bdf1f751ada515ef0a1963e189f5d5aa5731e2e,1.22170090675354,1.1424213647842407,1.2612684965133667,0.7744714021682739,0.7477458715438843,1.04829740524292,0.6695188283920288,0.9796275496482849,0.9761310815811157,0.5956227779388428,0.6287459135055542,0.37838613986968994,0.9959982633590698,1.0425385236740112,10.627579689025879
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,bf6e3834f0c6ca5fb7580c90014ff26660404e1471c3bf98ae8f174ed308b552,d86209d9c07744fbb336769c1bfbc0831cc046a305586ece702d4596c9ba03fd,train,90b64b0c946cde2bdf9368ab8080feb35ef657fc555e6d08b76a1271978f6aee,1.1876028776168823,1.186814546585083,1.2395552396774292,0.7523350119590759,0.7974083423614502,1.0390783548355103,0.6627264618873596,0.9792944192886353,0.9926632046699524,0.6527366042137146,0.6663424372673035,0.3461166024208069,0.9396779537200928,0.9834045171737671,10.780586242675781
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,bf88efb3c3bfde6fa53f7f5ca05e9695c8944f3300cb48e1908a3ad90f395f17,603d8b57583d2131902c39dd6b8471f326e16cc8de61247f545b30899de9c550,train,50f07c123a703032de4a9bb5dcf8bab13d014bc14a92bb2d6ebc44c4ef6f7b4b,1.2353137731552124,1.1518959999084473,1.2641446590423584,0.7422391176223755,0.7561635375022888,1.0417972803115845,0.7175560593605042,0.981280505657196,1.0,0.6875989437103271,0.6389839053153992,0.33777475357055664,0.8740426898002625,0.9979528188705444,10.808587074279785
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,bf9646b52500893b11ef7f2dad4db7021dc326a421268ec77c7cefb1f1024d03,9175d384d5ac24d85badd59bafc0e716ce44086db676dec7b9646ea0748f9c65,train,5710e79fd419e3a895147e11dd8b47f349b64de81dba39b4a94f32c0dd0ae819,1.2265721559524536,1.1661624908447266,1.2531094551086426,0.7504807114601135,0.762344241142273,1.0387474298477173,0.6941164135932922,0.9796717166900635,1.0,0.6302451491355896,0.6535725593566895,0.3356564939022064,0.8920081257820129,1.043832540512085,10.87654972076416
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,bfd037ebe274b852c328c39039ee85a96bd5e570fae1fd475c256fca3d4139dd,6e9f8e795558916a16773cf43f3a7e26fedc0337b74d979bfbf10f1015ec0e61,train,d8987fff7db069ac931de92286306afee806f45f1416215feecc9abdf59061d2,1.2460806369781494,1.0931202173233032,1.2446856498718262,0.7685275077819824,0.7545039653778076,1.094018816947937,0.7320814728736877,0.9832772016525269,0.9562888145446777,0.7352871894836426,0.6440526843070984,0.3925161063671112,0.9192215800285339,0.9302149415016174,10.702610969543457
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c0152f54aac8930a5dcbac5f8575dbd790264aae18d6fcf6c26d49056562427c,d7a9e4311ae490c4ecd2db8df40887deb6fe59c18d447403780d3a0ad5133194,train,f99a1829128b6b8edfb81f3b04e037e9dd8d42aa20f96550081e8d6f13322209,1.22651207447052,1.1679444313049316,1.2530206441879272,0.7499087452888489,0.7614714503288269,1.0398563146591187,0.6935972571372986,0.9799707531929016,1.0,0.6300489902496338,0.6534777283668518,0.33584141731262207,0.8930536508560181,1.0457745790481567,10.875734329223633
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c018918ade4cd6e49593f691267c9dddc488818f47e10bac92e70feac6717ca6,fc0b5c69b1695461235c53c3e0d1576d2bf690e49497da5216e8b7b626de58ec,validation,d0c9ce1a8df3b6e8aeadd3983381c40b7e2ca0d733a534e5f9798d9835cd2e9f,1.2632087469100952,1.1366957426071167,1.2827069759368896,0.7413257360458374,0.7479421496391296,1.0400161743164062,0.704404890537262,0.9802202582359314,1.0,0.6947628259658813,0.6400314569473267,0.3511720597743988,0.9250876903533936,0.9982963800430298,10.795605659484863
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c0804a8f8e0b02c61315b8eeab28f24942dde9a2d4e3b787603b6a98d310d681,211dd0c974ee1bcd3f2c43724f114acb478d738b40f5fd00af81721c5cef1287,validation,1d12202a343edbb612953fefd2cbce7ba6aaded16c7e5879442041854e67d920,1.2652500867843628,1.1407471895217896,1.2758097648620605,0.7419272661209106,0.7407901883125305,1.0430887937545776,0.7109193205833435,0.9815714955329895,1.0,0.6991095542907715,0.6288307905197144,0.3474768102169037,0.9253923296928406,0.9989548325538635,10.78040599822998
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c14e2b463d0eae4e86ff3e8412b3322bd0203280b9a63beb3a674967f263b8cf,44260e55d18ffb4b862c3c497e2127e06b07addcf16c56b579310b37f4bf0d10,validation,40da51dd68c11d36b795b2fc0c46869bd2279baa4636e02dcbfe36898a1e7e67,1.2230467796325684,1.1637204885482788,1.2413346767425537,0.7581222653388977,0.7775824069976807,1.0412168502807617,0.6795914769172668,0.9784925580024719,0.9967154264450073,0.6571353673934937,0.6564357280731201,0.33672448992729187,0.8883162140846252,0.9955874085426331,10.79411792755127
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c14fbd9ccdcefeb1acb15a960a511548508756af6b6bf8d2050501e536d43421,5f4f258e378ac53e2d07fdee2586c09e23bde2178b3da5197a52df803b4411d9,train,73db2e51be9265390366c3759a9674680c381393e337e69286e57f0db7f5a64d,1.2304574251174927,1.155489206314087,1.2788954973220825,0.7475371360778809,0.7754585146903992,1.0323704481124878,0.6925679445266724,0.9802550673484802,0.9998956918716431,0.6755053400993347,0.6480941772460938,0.3451271057128906,0.9205047488212585,1.000241756439209,10.809423446655273
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c165d5714d6d2a5d82a373ad924767853ab068606282f495138cb8e6d7fd3800,c16e323509232c22ca0712d92898b3099cbbd0494abd13521f6e8b6202ac70c8,train,e3d7a07db64150b49d8c18888303d5b27960482e8be3fcb1a14dc15f91722827,1.2455213069915771,1.0934538841247559,1.2467103004455566,0.7679711580276489,0.755037248134613,1.0939468145370483,0.7307619452476501,0.9831997156143188,0.9558371901512146,0.7290337085723877,0.6433991193771362,0.39458489418029785,0.928611159324646,0.9286360144615173,10.705400466918945
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c19b1383bd87c89067149d35570353c86023e361311c77b0a5381977950c753f,21a6c2f4f87833bbb6d4e5c282ca1746e47980d87cafea43cd3b491e7cdcd475,validation,701b21bf6a1ccb0c5a440bcf27192dcd438e94a6ad63957e0e3d18de25f55f6e,1.264305830001831,1.1378992795944214,1.2804299592971802,0.7415395379066467,0.7448133230209351,1.0409799814224243,0.7068251967430115,0.9807160496711731,1.0,0.696572482585907,0.6359868049621582,0.34989333152770996,0.9257793426513672,0.9986273646354675,10.790027618408203
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c1ff44ab9b07f0879f2d3c48128a5631b2fc7c3cf505a1d4f6cdc62f8c78def4,3de5c7b128bb39e2261fe04913678822619354d83c7ae28229c3dfa522cdf8f3,validation,a2f41ab309751e88e4c29c992d40bf30b774d21b04c01aec16243efde0df77e4,1.2508466243743896,1.155551791191101,1.2514697313308716,0.7494430541992188,0.7456072568893433,1.0420490503311157,0.6929360032081604,0.9777237772941589,1.0,0.6663315296173096,0.6482309699058533,0.34646299481391907,0.9232574701309204,1.0002788305282593,10.828428268432617
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c291ccb235aa79a5f1ce618d52866718841318cfbdad05dabc54e07e5af60b40,7525f10a66434d8322ed20b6dae548e10231697dba42b650032dd6d3dcf3a76a,heldout,f68e2239454f85872f7f231a5b03090afbbcef3a7ad3c5326d735814ab930207,1.2488285303115845,1.1559392213821411,1.2459156513214111,0.7803652286529541,0.7364944815635681,1.0407164096832275,0.7066458463668823,0.980175256729126,0.9947534799575806,0.6311023831367493,0.6555658578872681,0.33700045943260193,0.8271909952163696,1.5131750106811523,10.693819999694824
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c2a3c8520f4098c476649a688eafe01652d239f942cbc66e6a751236d42fa53d,60ce8f749415ec6a7d884ea298d829ca1b727c9acf2deecc629c4a14fd95d0e7,validation,20ef4f6de25e598c86f4275d65c0c5889354373b368f9f245e986b6f837bea29,1.2652181386947632,1.1404060125350952,1.2763179540634155,0.7418957948684692,0.7411113381385803,1.0428485870361328,0.7105129361152649,0.9814854264259338,1.0,0.6988926529884338,0.6295629143714905,0.3477286696434021,0.9255203008651733,0.9989398717880249,10.78135871887207
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c2f1fb1baaa2ed4d09675edb3440e161d46bce83a7376e9da2a79caafa1698ac,1d61d7fbcdba4fa294c707435618e63a6e6de69e5aa4cf5adc29b73ed7d09398,train,d0aedf888afb7b77f0dcd432f4f028409600b6449b6a9431fd3e8684b0699561,1.236077904701233,1.1500431299209595,1.2521253824234009,0.754906952381134,0.7705463767051697,1.0353350639343262,0.6893339157104492,0.9783971905708313,0.999302864074707,0.6638743877410889,0.6516411304473877,0.3386434018611908,0.8872365355491638,1.001003623008728,10.82628059387207
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c34b7b32b9d11046ceea8ae93c7a6e3df38ce41d9bdc1f5fb8a9fa59be2d95b9,94e08d4524b6c53827e8a6c0bfa4628d8279af61532805a254f89bfdbe3194b4,train,4268a87d0e91a51027019a703951e0c5fea4a4c491ad37839bd1bb005c209125,1.243537187576294,1.1627569198608398,1.2524590492248535,0.7512759566307068,0.749927282333374,1.039346694946289,0.6978356242179871,0.9796425700187683,1.0,0.6719013452529907,0.6400878429412842,0.3549053370952606,0.924588680267334,0.9990395307540894,10.963022232055664
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c43daa4921f2abc879b57cc79ce9a0fb9e00fb6902cb9c9691c17c7af5498331,aa909bee62048c55305beabb3d5b65c3a12b0f7dbe4b0ae72bbc1e93121d785d,validation,05c48b0b52eddb5b14e47aa2d6fa19fc3bdd2706a8cb51544b6f427b327c63ab,1.2232441902160645,1.16298246383667,1.2419569492340088,0.7591049671173096,0.7787619233131409,1.0408985614776611,0.6793544888496399,0.9784112572669983,0.9967184662818909,0.6572840213775635,0.6567419171333313,0.33726802468299866,0.8867225050926208,0.9957391619682312,10.793484687805176
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c49ff61e8e67d949475efabdbee96a3614c36b1c9d634e7a48ff957b09906aa5,e1c9b642a27f0c8953dbec6cfb873683b30f14135f0015d2bd5595e9d60605da,train,1f3a248ff5f973a88ecba2ef9862467589443a1e7d66e2a6a1cdb35e976e33f1,1.2558362483978271,1.1544744968414307,1.2505872249603271,0.7503579258918762,0.7447512745857239,1.0394972562789917,0.6943323016166687,0.9776833653450012,1.0,0.6630086302757263,0.6417444944381714,0.3492913246154785,0.9364712834358215,1.0003324747085571,10.807223320007324
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c51e98fd298c3a0f3c41143e3abdc298e2244c6cac5a8cdef6d0d02a1ede0f65,b40ab2d7e67c304417e87c4793fab071f81d5b706ce18d193ab133af56f056b1,train,72a620f8c95c3f138167f0f9457a9904b8742fa663ff99f1d1a90341945f54df,1.2555797100067139,1.154283046722412,1.2507774829864502,0.7502886056900024,0.7447907328605652,1.0397318601608276,0.6939864754676819,0.9776365160942078,1.0,0.6633564233779907,0.6426325440406799,0.34870511293411255,0.9343093037605286,1.0003358125686646,10.80840015411377
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c53c990871c4e0584625874c61b22871b71e8b38385a1c70033afbcf2f24046d,a188f8351ddf29227226e265c6d506a737c5018451c9de5d0052ab365904d66e,validation,68e9d5fdc7d7c2fec328c5dd42a3546a718976d767dee8b6c3d70bff323dea39,1.2219346761703491,1.142721176147461,1.2607535123825073,0.7747000455856323,0.748589277267456,1.048415184020996,0.6689541935920715,0.9795688390731812,0.9759000539779663,0.593259871006012,0.627723753452301,0.3791142702102661,0.9982606172561646,1.0390534400939941,10.621745109558105
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c53cb9d35de61e74ce306b9d7b5cd44abe4bde68334988296e8c269d347b829c,a8afd2041b32d2e6c0c81a34fc54290de00f8e8d689f1f2d3c23c849243f74cd,train,36ba601f6cd16cced94e51de196899d45016dc9fc1feaf233aaa032fb85f4ee3,1.5037986040115356,1.0536315441131592,1.2455594539642334,0.747840940952301,0.9442895650863647,0.9164990186691284,0.4450985789299011,0.955621600151062,0.9833298325538635,0.5473446249961853,0.5995981693267822,0.29119279980659485,0.9107170701026917,0.9484440684318542,10.167290687561035
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c53e4b4679a3cacf014f9b2c59a5dbd27e8e118c996f361a29ffd98d3bd1f504,2605f1b7d236053593709c2afb9c892df74696120abbe21b3edcf109b00f51fa,train,129154ca0668e72274c06b908cc478c64e404e28b33e04e4f48bed684425cb07,1.2360484600067139,1.1503785848617554,1.2518737316131592,0.7545706033706665,0.7699494361877441,1.035526990890503,0.6895206570625305,0.9784448742866516,0.9992966651916504,0.6638889908790588,0.6514369249343872,0.33838963508605957,0.8878238201141357,1.0010062456130981,10.826361656188965
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c5d7f033dee7c12f256356211852a85f3e23078cb0bb9ade7f4268968ffcdb29,052310c130b098048fefe63ec2fac8aa44969d0435774890775f1c0a510214b5,train,1695c979bc03efaa32ecd62ef77f12386aa2f01bcb4d5d0de897696f62eaec49,1.2141709327697754,1.183394193649292,1.2576427459716797,0.8081622123718262,0.7598207592964172,1.0503108501434326,0.7121636867523193,0.9763916730880737,0.989500880241394,0.48300638794898987,0.6534097194671631,0.35911887884140015,0.9287139773368835,1.289380669593811,10.678486824035645
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c60068242c0b99e66ebe404c3bfc9692a2c2d4f92fd1925f303e01d3bebcc2a0,b88c245caf84a9b511f8b0a197791cbc29e45c98423911899c4c26209d15e709,train,d900be7deb878962f6f6ff79d013f20a18664a09c94784c38018f0fba9d2715c,1.2267407178878784,1.1621332168579102,1.2533565759658813,0.7518719434738159,0.764370858669281,1.036181926727295,0.6952247023582458,0.9789957404136658,1.0,0.6306699514389038,0.6537137627601624,0.33528345823287964,0.8896114826202393,1.0393067598342896,10.877643585205078
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c6017b8ed37798ad193117c7f15865071063f8d6aae22ec1206b84ce2cec47b2,8602a57e0e3f11df77c39801245d20d81f259e5abaac8496d22da7c7b4d14542,train,8011b64d5c9dd7687f460c7edc3aadca14455e32181b022382a3670b704e679a,1.2303773164749146,1.1553961038589478,1.2789769172668457,0.7476390600204468,0.7758594155311584,1.0322365760803223,0.6923887729644775,0.9802118539810181,0.9999176263809204,0.6753872036933899,0.6482843160629272,0.3452545404434204,0.920357882976532,1.0002431869506836,10.810060501098633
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c68f2afe806ed91ebd0655bbaa53dcb34fb62fa5475d78f3f95b4ef001451347,3b73dd0cc0627177dbd9a1e7592fd1a0a89c7de0da942fb96e6277c08bb4ca47,train,050c2b38a60b0de1b3152aed116a12dbf7929d5224e744ea439349124df12583,1.2298636436462402,1.1547362804412842,1.279516339302063,0.7483816742897034,0.7786181569099426,1.031353235244751,0.6911739706993103,0.9799197912216187,1.0,0.6745705008506775,0.6495839953422546,0.34612905979156494,0.9192370176315308,1.0002537965774536,10.814169883728027
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c6c30525109fccfe8c167daad0dc2e09475a631911f32bf89056f8c9691cc8d8,9c6fcd2e413f4d1be31928fa449a2a6df1366c550b4f9c73150b2c85725e657d,validation,d93ed6e3513d8af8b92cb826c8315a7dbf905987fddc4fabb5f11fff517d6b5b,1.2644941806793213,1.138196349143982,1.279902458190918,0.7415919303894043,0.7442132830619812,1.0412113666534424,0.707342803478241,0.9808229804039001,1.0,0.6969322562217712,0.635106086730957,0.34960415959358215,0.9258384704589844,0.9986872673034668,10.788814544677734
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c6fd664e1017b2b79453b451dc1fcc48e07f94642bdd774e79c0b211b90d023e,1c69af410b1013a572ea3661928c779b51a42ebee59c6398e55977e89da83f21,validation,7e519f7568e102b396e6f7357df01ff8333b6134df5ee8de54d03819f423b8d4,1.2217553853988647,1.1424920558929443,1.2611396312713623,0.7745320796966553,0.7479562759399414,1.0483285188674927,0.6693784594535828,0.9796125888824463,0.9760708808898926,0.5950194597244263,0.6284894943237305,0.37857288122177124,0.9965781569480896,1.0416511297225952,10.626104354858398
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c71af6dcf55ebd71a16ba7b73c76455565f788509959e98f77682864b6322972,bac75c21fddf3940175fa7b73b6be9583b394b2258dfa1759d82316dbc32ec46,train,3dd481847faba314bc64a5621f8fd0c8f6417fd139deca0bcf4aa54a59569802,1.233475685119629,1.1521358489990234,1.2619296312332153,0.7417681217193604,0.7572978734970093,1.0428146123886108,0.7176012396812439,0.9813539385795593,1.0,0.687443733215332,0.6377453207969666,0.33803799748420715,0.8731076717376709,0.9980194568634033,10.8128023147583
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c746d455185cb95c080522b16d38f9ddd2ffaa4e9b5095db61634e4dfa017321,ff2c409dde1cb065408d679ce6381814f3f8cdbfb573698c893d9e605d5cf044,train,d145603bc804c1f4dd603481e14c5b1d2e22b9b7d0ee5f200d80a510e98e3cdf,1.2332379817962646,1.1511609554290771,1.2977761030197144,0.7506619095802307,0.7485641241073608,1.0399577617645264,0.7024504542350769,0.9822213649749756,0.9979555606842041,0.6742645502090454,0.6367909908294678,0.3582955002784729,0.9228449463844299,1.0000892877578735,10.845487594604492
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c7bb3c790190c9f75369871b027cd2b33a1003bc8ac5b532f8bcca5dd3c43793,d6777ef2110ce0ad7c2edd5d144a739c6ad68bd1529cb51db45d297f442c1f9a,train,81d0a2c10ab41194fddc9aea71a9b64127dea6dea99443dde06ceff81c1c3bcb,1.2361609935760498,1.1542359590530396,1.248954176902771,0.7510954737663269,0.7626054883003235,1.0381301641464233,0.6918954253196716,0.9791088700294495,0.999170184135437,0.6642254590988159,0.6488854289054871,0.33531418442726135,0.8941261768341064,1.0011264085769653,10.823373794555664
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c7c22f601312b4b0ad76d8645151672a3e686e87c0e8971ade0c641646c53c77,4f2039075bcb4701479abda3129802c454eb429ceaeac06d4bc0f149070bf8c6,train,e5e1ed521dc973e26aef122514b27251ef8b80dc90626d20eccb6aa3fd7e168b,1.2304229736328125,1.155449390411377,1.2789305448532104,0.7475806474685669,0.7756303548812866,1.0323128700256348,0.6924910545349121,0.9802365303039551,0.9999051094055176,0.6754547357559204,0.6481757164001465,0.34518176317214966,0.9204422831535339,1.0002423524856567,10.809697151184082
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c7cd83f7d6db5e27383e7ae408f0f074f2d729c45059affc5481a57ae643277a,7af676e728a8b0dd1f5fa443a18e813f37e65ba222029ee7c0aef8bc201792c1,validation,67e7f4ba3352de8272f8293d794f0ca4422af1590a901180e7576afcc95e18dd,1.261069655418396,1.1355496644973755,1.2884703874588013,0.7390176057815552,0.7540076971054077,1.0364917516708374,0.7037437558174133,0.9797972440719604,1.0,0.6935481429100037,0.6448992490768433,0.35369688272476196,0.9243248701095581,0.9978763461112976,10.816163063049316
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c7d182fcb839fcf4289c3afc04b874b7f4909969ac3db01ba8f4720aa1a95596,ab95c61362dd77c3570904f055bead4d70f7d94270a2654204dec5f3ecc6c88d,train,dde142d25a5b07c861b9830d727018dde1b3d92b77978c5efd997e2e94a57839,1.2368228435516357,1.1461507081985474,1.2549883127212524,0.7591798901557922,0.7769060730934143,1.033488154411316,0.6874253749847412,0.9779483675956726,0.9993259906768799,0.6639232635498047,0.6538153290748596,0.3413792848587036,0.8800148963928223,1.0010567903518677,10.821693420410156
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c7da86764cc14e896a3ffc0d6b47ddaf9d8d381590cdc695b88897e30890c5db,db03098d3ae0f7999fc4b5a289f03279fb4bc238f356d10232b2f2f6d5631cb9,train,be74d9359543983733a886947f745579dc21fefa91b87107e8bd2e8f9bf330ff,1.2366271018981934,1.1468936204910278,1.2544509172439575,0.7583140134811401,0.7757747769355774,1.0337889194488525,0.6877525448799133,0.9780200719833374,0.9993281364440918,0.6638811230659485,0.6534271836280823,0.34088820219039917,0.8814478516578674,1.0010353326797485,10.823064804077148
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c819a6ad2ba2c80af45470ba33fc94c75e4694fb0c01571d3af85d6edbbc120d,8284c9ecc0fed88483ac89b1c83fc7b73a56205389829798970ec97041394cde,train,0881e941faae9b504532d8817e23b6d288d418cccbaeb12155d0c20c223f9601,1.2361141443252563,1.1538792848587036,1.2492244243621826,0.7513855695724487,0.7633154392242432,1.0378592014312744,0.6916608214378357,0.9790382981300354,0.9991863369941711,0.664184033870697,0.6491369009017944,0.3356073498725891,0.8935806155204773,1.0011084079742432,10.823959350585938
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c82da7cda780dd726c840829f89f1d3e8d928ec46ddaf37ee7f94ca9f771e87c,2b386256f61af86e6c16268b3bd3aefbb4e8817c8fbdb0730dffe6aef3690599,train,a10fdca3d4e4f54c377a66a78cdd92afc553cb34fa93f45a42772716ce792476,1.254211187362671,1.1525095701217651,1.2525920867919922,0.7509170770645142,0.7455558776855469,1.0424572229385376,0.6907216906547546,0.9772259593009949,1.0,0.6666078567504883,0.6504132747650146,0.3434484601020813,0.9127591848373413,1.0003517866134644,10.813124656677246
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c8467a4c977959b8386d511da4bb024696968290d2c1d49d3d5b1b8df6001e75,9b5c1864f1a729427f612835babd359dd3f1f55bb41900137b9c529ec4c16eb7,train,39a48f100abe5efb759d0b12737334c5b8bbad493624c872c14a687a338d9630,1.2333900928497314,1.1511977910995483,1.2978956699371338,0.750630259513855,0.7485746145248413,1.0399185419082642,0.7024953961372375,0.9822102189064026,0.9980783462524414,0.6742455363273621,0.6369784474372864,0.35820654034614563,0.9224819540977478,1.0000903606414795,10.846230506896973
G1_direct_actor_aux_critic,/root/czr004/artifacts/models/gcst/g560_direct_actor_g1_561.pt,c88afedb1c819714cf569212be364bbe48a4bfae07512a718547f6b2f3e5b7d3,2c121e445dda833065a7ce8f5d8eaf636595339d6f5d1cb380d24009ef016c3b,validation,eac6523cd7001b2cfdaa63e6f28cd6be73eb6ef4e0baa6f0fada893de8f6614e,1.2320035696029663,1.120835781097412,1.2677688598632812,0.7794824242591858,0.7825283408164978,1.0066642761230469,0.7057598233222961,0.9735457897186279,1.0,0.6371368169784546,0.6532804369926453,0.3381005525588989,0.8522452116012573,0.990091860294342,10.82407283782959
