candidate_id,registry_row_id,candidate_family,theta_cluster,selected_for_label_matrix,candidate_object,theta_hash,theta_in_bounds,distance_from_g556_c063174,goal_projection_mode,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_gcst_00849,g557_gcst_00849,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_48277533275938,True,3.70659687687,flow_shield,0.872711473327,0.941621263176,1.50497099006,0.5518375057,1.22889793908,1.19404439152,0.88082596758,0.9,1,0.873215623913,0.937016400967,0.0235839429627,0.678199336886,0.673328590843,12,1,0,0,False,False,False,False,False
g557_gcst_00850,g557_gcst_00850,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_75744681977796,True,0.916486508859,flow_shield,1.25,1.25572830345,1.25,0.75,0.75,0.943183487883,0.775742594513,1,1,0.728800787412,0.65,0.38645793313,0.723711487472,0.945483139311,9.92262467456,1,0,0,False,False,False,False,False
g557_gcst_00851,g557_gcst_00851,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_64861885108432,True,1.22231460008,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.20050310989,0.757147734011,0.979935812493,0.9,0.684155364534,0.553349836663,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00852,g557_gcst_00852,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_76504239276702,True,0.44412091286,flow_shield,1.25,1.2586571413,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.272664736813,0.946686202122,1,11.652848017,1,0,0,False,False,False,False,False
g557_gcst_00853,g557_gcst_00853,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_53335094392658,True,1.2054545001,flow_shield,1.25,1.09173648457,1.25,0.75,0.75,0.97153592343,0.746539457596,0.911147378791,1,0.728906394338,0.65,0.413579736783,0.958199567961,0.930763166142,11.041506098,1,0,0,False,False,False,False,False
g557_gcst_00854,g557_gcst_00854,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_78703832834129,True,1.06304761054,flow_shield,1.25,1.22841016922,1.25,0.75,0.75,1.18380855521,0.569061219972,1,1,0.792544194091,0.65,0.295760445812,0.981237688502,0.915173156041,9.82483852609,1,0,0,False,False,False,False,False
g557_gcst_00855,g557_gcst_00855,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_12938604400175,True,1.50222847853,flow_shield,1.25,1.04302981226,1.25,0.75,0.75,1.10857414319,0.58606208664,0.900765495096,1,0.601637778409,0.65,0.297270032442,0.954491684387,0.920772223649,11.493056983,1,0,0,False,False,False,False,False
g557_gcst_00856,g557_gcst_00856,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_36281467982683,True,1.16162069236,flow_shield,1.25,1.19171689124,1.25,0.75,0.75,1.10649073811,0.733154308372,0.903358247046,1,0.65801877493,0.65,0.31209952523,0.89980264318,1,9.97396404232,1,0,0,False,False,False,False,False
g557_gcst_00857,g557_gcst_00857,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_75611671958101,True,0.288132482743,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.748624042077,0.822437618249,0.248546967181,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00858,g557_gcst_00858,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_93896454016970,True,1.31755061819,flow_shield,1.25,1.22793438173,1.25,0.75,0.75,1.10899075118,0.78269098039,0.900354553599,1,0.614804669677,0.65,0.304911711412,0.801768650116,1,10.0128779917,1,0,0,False,False,False,False,False
g557_gcst_00859,g557_gcst_00859,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_40473260630965,True,3.55947998631,agent_progress,1.5,1.58050068854,0.948067197616,0.910340585569,1.17641123468,0.734973759662,1.08345193733,1,1,0.793776720291,0.364243596513,0.115251909627,0.72449997866,0.76806990136,12,0,1,0,False,False,False,False,False
g557_gcst_00860,g557_gcst_00860,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_29696934804573,True,0.604049117827,flow_shield,1.25,1.11276489238,1.25,0.75,0.75,1.10517068269,0.772027594194,1,1,0.653790637454,0.65,0.403501706021,0.810809068583,1,10.3649615509,1,0,0,False,False,False,False,False
g557_gcst_00861,g557_gcst_00861,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_90726505322225,True,1.08328731435,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,0.926763904029,0.829104643505,0.979935812493,0.915653233512,0.684155364534,0.566852862908,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00862,g557_gcst_00862,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_44372094865319,True,0.260272447323,flow_shield,1.25,1.23066837307,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.273015934486,0.831852873782,1,11.2024607027,1,0,0,False,False,False,False,False
g557_gcst_00863,g557_gcst_00863,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_71137075779544,True,0.617521313379,flow_shield,1.25,1.13502637542,1.25,0.75,0.75,0.993372887414,0.66416530211,0.957195279464,1,0.643937677477,0.65,0.382440357644,0.798915719887,0.967360440541,11.29994898,1,0,0,False,False,False,False,False
g557_gcst_00864,g557_gcst_00864,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_75444690324348,True,0.51611639871,flow_shield,1.25,1.21845249189,1.25,0.75,0.75,1.06706528476,0.75722347838,1,1,0.72059021447,0.65,0.291955332713,0.824608664351,1,10.4743231847,1,0,0,False,False,False,False,False
g557_gcst_00865,g557_gcst_00865,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_36194853331354,True,1.42043270801,flow_shield,1.25,1.03304684812,1.25,0.75,0.75,0.97061567103,0.744544939185,0.9,1,0.653521665554,0.65,0.425618478992,0.812682724668,1,11.8063689147,1,0,0,False,False,False,False,False
g557_gcst_00866,g557_gcst_00866,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_16425839874874,True,1.4859097752,flow_shield,1.25,1.0768750367,1.25,0.75,0.75,0.991543153574,0.607049224692,0.9,1,0.589221371169,0.65,0.421469694044,0.997399708397,1,11.6214515413,1,0,0,False,False,False,False,False
g557_gcst_00867,g557_gcst_00867,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_30176630602363,True,0.196176392902,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.594273233804,0.557984472772,0.299550819725,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00868,g557_gcst_00868,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_38784164053702,True,0.868382513919,flow_shield,1.25,1.24939579544,1.25,0.75,0.75,0.917886141291,0.804690153895,1,1,0.610318915375,0.65,0.292076136652,0.767415568454,0.92217864125,11.2680137415,1,0,0,False,False,False,False,False
g557_gcst_00869,g557_gcst_00869,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_87577694214814,True,5.76535011875,none,0.833251108498,0.986267173884,1.73329782403,1.11181024513,1.13341014568,0.840808429242,1.071304446,0.9,0.9,0.5,0.316040817918,0.511732954165,0.708900947358,0.711147677705,8,0,0,1,False,False,False,False,False
g557_gcst_00870,g557_gcst_00870,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_90787784201367,True,0.830602905677,flow_shield,1.25,1.20142247029,1.25,0.75,0.75,0.945570824579,0.552194551653,1,1,0.784398039133,0.65,0.377109983392,0.909853066638,1,9.88817731479,1,0,0,False,False,False,False,False
g557_gcst_00871,g557_gcst_00871,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_18733398130941,True,0.270111073079,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.19614813221,0.793155278504,0.979935812493,1,0.684155364534,0.520509202877,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00872,g557_gcst_00872,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_40267696266498,True,0.459674736981,flow_shield,1.25,1.02792478375,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.416334214284,0.973601384627,1,11.4448882356,1,0,0,False,False,False,False,False
g557_gcst_00873,g557_gcst_00873,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_84834249057310,True,0.45605753278,flow_shield,1.25,1.13684925935,1.25,0.75,0.75,1.06236819858,0.714302709446,1,1,0.657648005104,0.65,0.354141290722,0.811768002543,1,11.2708281284,1,0,0,False,False,False,False,False
g557_gcst_00874,g557_gcst_00874,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_80642292391151,True,1.30728539495,agent_progress,1.25,1.09095502529,1.25,0.75,0.75,1.19500058258,0.616496088249,1,1,0.72555567352,0.65,0.296288443385,0.706672165596,1,11.4980039081,0,1,0,False,False,False,False,False
g557_gcst_00875,g557_gcst_00875,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_57091918903435,True,0.91485178511,flow_shield,1.25,1.29784468886,1.25,0.75,0.75,0.987838380686,0.759600906961,0.942438594739,1,0.573138419983,0.65,0.371533697393,0.789644795786,1,11.3068804911,1,0,0,False,False,False,False,False
g557_gcst_00876,g557_gcst_00876,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_37917906690152,True,0.886890695682,flow_shield,1.25,1.21794629568,1.25,0.75,0.75,1.17516787765,0.625222285732,1,1,0.720806437831,0.65,0.269781485166,0.965033080763,1,11.9546225487,1,0,0,False,False,False,False,False
g557_gcst_00877,g557_gcst_00877,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_04878644794020,True,0.22661599898,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.749060065779,0.55962844518,0.254340405991,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00878,g557_gcst_00878,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_94051582039432,True,0.830416725706,flow_shield,1.25,1.20638749768,1.25,0.75,0.75,1.11395644811,0.820518875153,1,1,0.624388968817,0.65,0.375758990577,0.722797302478,0.900994842601,10.4367111148,1,0,0,False,False,False,False,False
g557_gcst_00879,g557_gcst_00879,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_71994206421686,True,3.26120921723,flow_shield,1.38335537704,1.32078567672,1.55784310931,0.509519965335,1.24061014065,0.562050918007,0.870512363207,1,1,0.898289573766,0.17418006414,0.10702543858,1.27576593863,0.789930857638,12,1,0,0,False,False,False,False,False
g557_gcst_00880,g557_gcst_00880,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_50000040707577,True,1.05318449415,flow_shield,1.25,1.27194740766,1.25,0.75,0.75,1.12004801394,0.749842838341,1,1,0.747434135123,0.65,0.244088033815,0.967717903363,0.865541705917,11.6699930037,1,0,0,False,False,False,False,False
g557_gcst_00881,g557_gcst_00881,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_80315838244015,True,0.408262530626,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.11076308703,0.749025906523,0.979935812493,0.973929175768,0.684155364534,0.566004088478,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00882,g557_gcst_00882,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_77626802335996,True,0.452697175529,flow_shield,1.25,1.05069348042,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.287006640706,0.734109524448,1,11.6184656453,1,0,0,False,False,False,False,False
g557_gcst_00883,g557_gcst_00883,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_52296684037120,True,1.85766572415,flow_shield,1.25,1.01259783303,1.25,0.75,0.75,0.90438017642,0.843895078171,0.901672231725,1,0.808178818723,0.65,0.287855679618,0.704351946582,0.9460493456,9.32001770823,1,0,0,False,False,False,False,False
g557_gcst_00884,g557_gcst_00884,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_92705727201856,True,0.631070566586,flow_shield,1.25,1.12353538498,1.25,0.75,0.75,1.17329891555,0.76550541673,1,1,0.654719727343,0.65,0.361102267435,0.751755625927,1,10.3564719633,1,0,0,False,False,False,False,False
g557_gcst_00885,g557_gcst_00885,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_32628780996633,True,0.556012412904,flow_shield,1.25,1.20912799833,1.25,0.75,0.75,0.991185730155,0.630119282145,1,1,0.711708514042,0.65,0.377459139317,0.838081725625,1,10.2554329756,1,0,0,False,False,False,False,False
g557_gcst_00886,g557_gcst_00886,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_38757634840777,True,0.78484255735,flow_shield,1.25,1.08967006862,1.25,0.75,0.75,0.921795856511,0.600864226221,1,1,0.624426924468,0.65,0.402735557972,0.771631714412,0.955314912512,10.3798848982,1,0,0,False,False,False,False,False
g557_gcst_00887,g557_gcst_00887,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_73657596828973,True,0.269691096652,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.720831149511,0.84046672023,0.420341280159,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00888,g557_gcst_00888,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_83242983923620,True,0.75626424842,flow_shield,1.25,1.09642182564,1.25,0.75,0.75,0.987618421225,0.615826770117,0.957575528112,1,0.752105935558,0.65,0.277550056626,0.797763497168,0.968947982371,10.1712712629,1,0,0,False,False,False,False,False
g557_gcst_00889,g557_gcst_00889,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_30040910829532,True,5.46467526128,agent_progress,0.905611976276,0.836228052087,0.796205935713,0.542723523928,0.187775736949,1.45436538338,0.274997851111,0.9,0.9,0.533857615129,0.893180301139,0.510326481978,0.662982898569,0.728031643937,11.8768219111,0,1,0,False,False,False,False,False
g557_gcst_00890,g557_gcst_00890,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_32302424820360,True,1.61514435574,flow_shield,1.25,1.2023749988,1.25,0.75,0.75,0.885292213189,0.576794626056,0.9,1,0.64733419195,0.65,0.213466405866,0.738527052461,1,11.9852119674,1,0,0,False,False,False,False,False
g557_gcst_00891,g557_gcst_00891,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_04811445903114,True,0.642425078543,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,0.917544080709,0.777930931566,0.979935812493,0.959674293683,0.684155364534,0.784358316949,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00892,g557_gcst_00892,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_41599916532784,True,0.20240999088,flow_shield,1.25,1.21451905409,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.26866960566,0.889619535462,1,10.9898838857,1,0,0,False,False,False,False,False
g557_gcst_00893,g557_gcst_00893,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_73315325612140,True,1.22877613152,flow_shield,1.25,1.27623186837,1.25,0.75,0.75,1.14325220491,0.74184344045,0.919560861485,1,0.719185423406,0.65,0.292010679784,0.757408825464,1,11.8024249385,1,0,0,False,False,False,False,False
g557_gcst_00894,g557_gcst_00894,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_37671805553586,True,0.626963789601,flow_shield,1.25,1.11154530309,1.25,0.75,0.75,0.973381212249,0.650276611717,0.942284926569,1,0.658795496456,0.65,0.379505863297,0.8413285052,1,10.9523127057,1,0,0,False,False,False,False,False
g557_gcst_00895,g557_gcst_00895,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_56655692743094,True,0.803697949879,flow_shield,1.25,1.04903905386,1.25,0.75,0.75,0.934532669429,0.765252187743,1,1,0.617563083791,0.65,0.412311719352,0.982967557484,0.963525198231,11.1027102409,1,0,0,False,False,False,False,False
g557_gcst_00896,g557_gcst_00896,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_14947177856087,True,0.510827011068,flow_shield,1.25,1.12975832026,1.25,0.75,0.75,0.972015237915,0.749240655904,1,1,0.709353744875,0.65,0.311220581769,0.888721873896,1,11.2649613107,1,0,0,False,False,False,False,False
g557_gcst_00897,g557_gcst_00897,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_19712370730133,True,0.700696248101,agent_progress,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.743395990359,0.722348587996,0.410089865831,0.859006022148,1,10.7932631603,0,1,0,False,False,False,False,False
g557_gcst_00898,g557_gcst_00898,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_69403526780240,True,0.560063609801,flow_shield,1.25,1.12039257686,1.25,0.75,0.75,1.11022537392,0.73457215659,0.951593974501,1,0.644096926978,0.65,0.372635249511,0.801779656303,1,10.9319668536,1,0,0,False,False,False,False,False
g557_gcst_00899,g557_gcst_00899,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_65387815360903,True,4.09736302937,none,0.829086029328,0.955562938417,0.85385738291,0.632714578321,0.905433354758,0.902458137193,0.412836653558,0.9,1,0.966355950133,0.248406909436,0.0478756443793,0.714014109007,0.81792511415,9.34554421644,0,0,1,False,False,False,False,False
g557_gcst_00900,g557_gcst_00900,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_23013149472216,True,1.43884804097,flow_shield,1.25,1.06345659572,1.25,0.75,0.75,0.96005413539,0.786036680773,0.901485393112,1,0.62752416859,0.65,0.42642017954,0.795613370664,1,9.8733272488,1,0,0,False,False,False,False,False
g557_gcst_00901,g557_gcst_00901,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_40792002802115,True,0.229231247915,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.15933746794,0.559463716716,0.979935812493,1,0.684155364534,0.714286532931,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00902,g557_gcst_00902,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_08357346555380,True,0.1874131481,flow_shield,1.25,1.1124230008,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.400294287906,0.834029158193,1,10.5933113188,1,0,0,False,False,False,False,False
g557_gcst_00903,g557_gcst_00903,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_30824513978550,True,0.861623180278,flow_shield,1.25,1.21431279457,1.25,0.75,0.75,1.14148413118,0.606974861907,0.937292119895,1,0.65689278048,0.65,0.304978630081,0.917246742874,0.94637840885,11.073905198,1,0,0,False,False,False,False,False
g557_gcst_00904,g557_gcst_00904,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_65394399559764,True,0.49712705685,flow_shield,1.25,1.1192094032,1.25,0.75,0.75,1.09446028223,0.669302998726,1,1,0.647501579557,0.65,0.36800938376,0.813199063734,0.97017501528,10.5672229092,1,0,0,False,False,False,False,False
g557_gcst_00905,g557_gcst_00905,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_11418335069516,True,0.902848261975,flow_shield,1.25,1.03041265095,1.25,0.75,0.75,1.09892945619,0.789086898013,1,1,0.757392528189,0.65,0.256729385721,0.903856277825,1,9.68597631887,1,0,0,False,False,False,False,False
g557_gcst_00906,g557_gcst_00906,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_38203860848311,True,0.703806366196,flow_shield,1.25,1.08583868502,1.25,0.75,0.75,0.999958920378,0.654887113034,0.952601644792,1,0.646710380138,0.65,0.360661159688,0.802809065571,0.948965106626,10.2603735169,1,0,0,False,False,False,False,False
g557_gcst_00907,g557_gcst_00907,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_66244346181433,True,0.129393250521,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.62583833352,0.614147649349,0.297771559683,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00908,g557_gcst_00908,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_24129640351830,True,0.805098661749,flow_shield,1.25,1.19027037005,1.25,0.75,0.75,1.06033077482,0.64346152151,0.927769995129,1,0.699090528178,0.65,0.355266122258,0.817569460493,0.979296919665,11.2095615888,1,0,0,False,False,False,False,False
g557_gcst_00909,g557_gcst_00909,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_48074516178060,True,4.83290801487,flow_shield,1.42871410507,1.40388874489,0.801175903898,0.616404173442,1.32069741798,0.613743495872,0.493773772934,0.9,0.9,0.957488455368,0.853008825232,0.488172051286,1.13203599171,0.651518821962,12,1,0,0,False,False,False,False,False
g557_gcst_00910,g557_gcst_00910,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_18486189533691,True,0.480697877443,flow_shield,1.25,1.09996899731,1.25,0.75,0.75,1.10032540111,0.736859178002,1,1,0.650090861269,0.65,0.368777699598,0.831939339425,1,10.5474158999,1,0,0,False,False,False,False,False
g557_gcst_00911,g557_gcst_00911,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_22001741978544,True,0.199840939632,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.0997864182,0.829148754162,0.979935812493,1,0.684155364534,0.727255140173,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00912,g557_gcst_00912,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_42981606348849,True,0.369031111169,flow_shield,1.25,1.2474884268,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.382730171103,0.77591887885,1,11.4810646905,1,0,0,False,False,False,False,False
g557_gcst_00913,g557_gcst_00913,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_06185499846666,True,0.850268372383,flow_shield,1.25,1.25162075498,1.25,0.75,0.75,1.00545288959,0.744701785012,1,1,0.65571524045,0.65,0.393971689782,0.756163028446,0.922626831437,11.6867526179,1,0,0,False,False,False,False,False
g557_gcst_00914,g557_gcst_00914,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_03455852872894,True,1.3114800855,flow_shield,1.25,1.25322348522,1.25,0.75,0.75,1.09688162071,0.788708062766,0.916733111232,1,0.639778376126,0.65,0.258456805258,0.813146667714,0.904531334857,10.0550428601,1,0,0,False,False,False,False,False
g557_gcst_00915,g557_gcst_00915,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_26942687118675,True,0.562482916341,flow_shield,1.25,1.22172191295,1.25,0.75,0.75,0.973621842597,0.751401976523,0.999928061046,1,0.658429134599,0.65,0.354296889852,0.832494299381,0.957828427429,10.4174535905,1,0,0,False,False,False,False,False
g557_gcst_00916,g557_gcst_00916,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_54303572976896,True,0.517549351259,flow_shield,1.25,1.20764053104,1.25,0.75,0.75,1.01267008006,0.67244717684,1,1,0.639822264423,0.65,0.354247750375,0.816524197395,0.948456684479,10.5067290949,1,0,0,False,False,False,False,False
g557_gcst_00917,g557_gcst_00917,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_35813243890173,True,0.0969486354619,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.727386079946,0.611290445497,0.357840521913,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00918,g557_gcst_00918,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_83086653945959,True,1.47884135733,flow_shield,1.25,1.09726474145,1.25,0.75,0.75,1.20236259544,0.733367028621,0.907125757744,1,0.7716602678,0.65,0.409301058507,0.973755804815,1,11.9553074106,1,0,0,False,False,False,False,False
g557_gcst_00919,g557_gcst_00919,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_52957729554072,True,5.09199471889,agent_progress,1.08939284621,1.03007571127,1.76612377713,0.31854765978,0.314881329612,1.25879566202,0.297674852632,0.9,0.9,0.5,0.461877257495,0.207293675543,1.14789850686,1,8.66755608865,0,1,0,False,False,False,False,False
g557_gcst_00920,g557_gcst_00920,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_79188542376279,True,1.16463753754,agent_progress,1.25,1.11854772907,1.25,0.75,0.75,1.00582529949,0.677277680592,0.939550238328,1,0.7058245039,0.65,0.305167927652,0.896563135702,0.958522220519,10.5993878828,0,1,0,False,False,False,False,False
g557_gcst_00921,g557_gcst_00921,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_46446539962906,True,1.17202351051,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.09209843884,0.732432717278,0.979935812493,0.9,0.684155364534,0.49072377989,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00922,g557_gcst_00922,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_61791102243800,True,0.298335202866,flow_shield,1.25,1.09645194231,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.283563627573,0.907004742044,1,10.2102236646,1,0,0,False,False,False,False,False
